,model,balanced_accuracy,accuracy,f1_weighted,f1_macro,precision_weighted,recall_weighted,cohen_kappa,matthews_corrcoef
138,Random Forest,0.6,0.6153846153846154,0.6202686202686203,0.6052910052910053,0.6358974358974359,0.6153846153846154,0.4196428571428572,0.4234406074669127
139,Random Forest,0.75,0.7692307692307693,0.7655677655677656,0.746031746031746,0.7743589743589744,0.7692307692307693,0.6517857142857144,0.6576843477677581
140,Random Forest,0.6166666666666667,0.6153846153846154,0.62004662004662,0.6262626262626262,0.6846153846153846,0.6153846153846154,0.4144144144144145,0.42621835708013317
141,Random Forest,0.7166666666666667,0.6923076923076923,0.6798201798201797,0.6948051948051948,0.7399267399267399,0.6923076923076923,0.543859649122807,0.5800729211379678
142,Random Forest,0.5333333333333333,0.5384615384615384,0.5384615384615384,0.5277777777777778,0.55,0.5384615384615384,0.3097345132743363,0.3125
143,Random Forest,0.6,0.6153846153846154,0.6324786324786325,0.611111111111111,0.6615384615384615,0.6153846153846154,0.424778761061947,0.42857142857142855
144,Random Forest,0.6,0.6153846153846154,0.5874125874125874,0.5757575757575758,0.7179487179487178,0.6153846153846154,0.4144144144144144,0.44362213114101423
145,Random Forest,0.45,0.46153846153846156,0.46253746253746253,0.4556277056277056,0.47435897435897434,0.46153846153846156,0.18018018018018012,0.181848241863327
146,Random Forest,0.4666666666666666,0.46153846153846156,0.46153846153846156,0.46296296296296297,0.46923076923076923,0.46153846153846156,0.19469026548672574,0.19642857142857142
147,Random Forest,0.6166666666666667,0.6153846153846154,0.6053946053946053,0.6103896103896104,0.6025641025641025,0.6153846153846154,0.4144144144144144,0.41825095628565206
148,Random Forest,0.75,0.7692307692307693,0.7564102564102563,0.75,0.8131868131868132,0.7692307692307693,0.6454545454545455,0.6708869395913784
149,Random Forest,0.7833333333333333,0.7692307692307693,0.767094017094017,0.7685185185185185,0.8153846153846154,0.7692307692307693,0.6578947368421053,0.6757030970216692
150,Gradient Boosting,0.6666666666666666,0.6923076923076923,0.6768103691180614,0.6691086691086691,0.7532051282051282,0.6923076923076923,0.5229357798165137,0.5615286644453592
151,Gradient Boosting,0.6166666666666667,0.6153846153846154,0.6273726273726273,0.6341991341991342,0.6538461538461539,0.6153846153846154,0.4144144144144144,0.41825095628565206
152,Gradient Boosting,0.48333333333333334,0.46153846153846156,0.44999999999999996,0.4666666666666666,0.46153846153846156,0.46153846153846156,0.20175438596491235,0.20912547814282603
153,Gradient Boosting,0.5166666666666667,0.5384615384615384,0.5323565323565324,0.51005291005291,0.5333333333333333,0.5384615384615384,0.3035714285714287,0.30631873731649006
154,Gradient Boosting,0.85,0.8461538461538461,0.8461538461538461,0.85,0.8461538461538461,0.8461538461538461,0.7678571428571429,0.7678571428571429
155,Gradient Boosting,0.5499999999999999,0.5384615384615384,0.505006105006105,0.51005291005291,0.5,0.5384615384615384,0.3097345132743362,0.31823442326082224
156,Gradient Boosting,0.6666666666666666,0.6923076923076923,0.6497041420118344,0.6397435897435898,0.7788461538461539,0.6923076923076923,0.5229357798165137,0.5741488618680834
