KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T001082001,T001082002,T001082003,T001082004,T001082005,T001082006,T001082007,T001082008,T001082009,T001082010,T001082011,T001082012,T001082013,T001082014,T001082015,T001082016,T001082017,T001082018,T001082019,T001082020,T001082021,T001082022,T001082023,T001082024,T001082025,T001082026,T001082027,T001082028,T001082029,T001082030,T001082031,T001082032,T001082033,T001082034,T001082035,T001082036,T001082037,T001082038,T001082039,T001082040,T001082041,T001082042,T001082043,T001082044,T001082045,T001082046,T001082047,T001082048,T001082049,T001082050,T001082051,T001082052,T001082053,T001082054,T001082055,T001082056,T001082057,T001082058,T001082059,T001082060
052070720,2,湯沢市,下院内,0,,,703,9,14,17,17,14,11,24,22,33,31,33,45,70,80,82,40,300,363,201,335,6,7,8,9,9,5,16,12,14,17,19,25,34,34,43,21,160,154,77,368,3,7,9,8,5,6,8,10,19,14,14,20,36,46,39,19,140,209,124
052070730,2,湯沢市,横堀,0,,,1093,14,22,33,35,26,18,36,37,50,66,72,81,103,93,101,69,524,500,306,525,6,12,14,23,17,12,19,21,26,25,40,47,47,52,48,32,277,216,116,568,8,10,19,12,9,6,17,16,24,41,32,34,56,41,53,37,247,284,190
052070740,2,湯沢市,寺沢,0,,,251,3,5,3,5,7,11,11,10,9,14,18,31,20,19,37,11,136,104,48,125,2,4,2,4,5,5,4,6,4,10,10,15,12,6,15,8,75,42,21,126,1,1,1,1,2,6,7,4,5,4,8,16,8,13,22,3,61,62,27
052070750,2,湯沢市,秋ノ宮,0,,,1422,21,20,40,29,19,27,34,73,55,74,62,118,137,174,152,81,628,706,380,689,10,16,20,17,9,11,19,47,33,37,32,65,63,88,78,46,333,307,141,733,11,4,20,12,10,16,15,26,22,37,30,53,74,86,74,35,295,399,239
052070760,2,湯沢市,小野,0,,,1390,28,31,49,45,29,38,44,45,79,79,52,94,117,115,121,108,622,660,424,669,14,23,28,28,23,15,23,28,40,40,26,44,66,59,54,65,333,271,158,721,14,8,21,17,6,23,21,17,39,39,26,50,51,56,67,43,289,389,266
052070770,2,湯沢市,桑崎,0,,,576,7,14,34,14,10,14,14,27,33,38,29,30,51,78,66,55,260,261,117,279,4,6,15,8,6,8,7,13,14,19,21,14,25,43,34,25,135,119,42,297,3,8,19,6,4,6,7,14,19,19,8,16,26,35,32,30,125,142,75
052070780,2,湯沢市,小野,0,,,123,2,2,6,3,-,4,2,8,12,4,8,8,11,13,15,10,60,53,25,56,1,-,2,2,-,2,2,4,4,4,2,7,5,6,6,3,32,21,9,67,1,2,4,1,-,2,-,4,8,-,6,1,6,7,9,7,28,32,16
052070790,2,湯沢市,皆瀬,0,,,1483,27,43,56,46,33,26,37,51,78,75,99,113,134,137,123,126,692,657,397,711,11,23,38,22,22,12,18,20,41,37,47,64,68,67,65,72,351,285,153,772,16,20,18,24,11,14,19,31,37,38,52,49,66,70,58,54,341,372,244
052070800,2,湯沢市,皆瀬,0,,,515,10,8,13,17,15,17,10,12,31,32,33,50,48,57,43,31,265,219,119,262,6,4,6,8,9,10,6,8,17,13,19,30,27,27,22,16,147,99,50,253,4,4,7,9,6,7,4,4,14,19,14,20,21,30,21,15,118,120,69
052070810,2,湯沢市,字中川原,2,0520,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
05209,1,鹿角市,,0,,,29088,726,978,1173,995,654,888,1010,1350,1724,1770,1608,2004,2256,2617,2705,2877,14259,11843,6521,13684,370,466,596,533,385,497,551,685,920,917,810,1020,1106,1264,1314,1432,7424,4756,2178,15404,356,512,577,462,269,391,459,665,804,853,798,984,1150,1353,1391,1445,6835,7087,4343
052090010,3,鹿角市,花輪,0,,,9532,287,316,371,332,231,337,391,472,587,609,533,656,680,774,816,974,4828,3674,2084,4496,147,150,188,167,138,178,212,253,307,332,278,324,333,363,397,485,2522,1443,683,5036,140,166,183,165,93,159,179,219,280,277,255,332,347,411,419,489,2306,2231,1401
05209001000,4,鹿角市,花輪字荒田,0,,,5958,183,185,232,207,148,238,252,290,367,348,347,412,403,464,477,600,3012,2307,1366,2841,101,96,124,103,95,125,137,162,191,188,187,205,197,220,236,321,1590,896,440,3117,82,89,108,104,53,113,115,128,176,160,160,207,206,244,241,279,1422,1411,926
05209001001,4,鹿角市,花輪字下中島,0,,,3574,104,131,139,125,83,99,139,182,220,261,186,244,277,310,339,374,1816,1367,718,1655,46,54,64,64,43,53,75,91,116,144,91,119,136,143,161,164,932,547,243,1919,58,77,75,61,40,46,64,91,104,117,95,125,141,167,178,210,884,820,475
052090020,2,鹿角市,花輪,0,,,3894,128,140,190,127,90,144,144,228,241,271,193,265,340,353,344,458,2043,1386,689,1850,58,63,95,64,50,87,76,122,132,129,84,134,169,167,157,216,1047,581,257,2044,70,77,95,63,40,57,68,106,109,142,109,131,171,186,187,242,996,805,432
052090030,2,鹿角市,尾去沢,0,,,2245,32,68,105,103,49,52,47,82,143,153,143,151,163,226,244,205,1086,950,480,1059,24,35,62,64,27,29,26,35,69,83,75,70,80,102,109,121,558,376,165,1186,8,33,43,39,22,23,21,47,74,70,68,81,83,124,135,84,528,574,315
052090040,2,鹿角市,八幡平,0,,,2452,35,84,82,76,45,62,68,79,115,130,121,193,201,231,233,201,1090,1133,669,1103,17,38,44,34,28,35,38,34,65,71,63,95,105,109,124,99,568,429,196,1349,18,46,38,42,17,27,30,45,50,59,58,98,96,122,109,102,522,704,473
052090050,2,鹿角市,八幡平,0,,,1324,33,31,60,39,24,39,45,54,65,73,55,109,120,152,133,124,623,577,292,623,18,13,24,20,13,24,20,25,39,37,22,59,58,78,75,55,317,251,98,701,15,18,36,19,11,15,25,29,26,36,33,50,62,74,58,69,306,326,194
052090060,2,鹿角市,十和田錦木,0,,,1375,43,60,59,53,38,50,55,70,109,88,84,77,107,124,119,162,731,482,239,691,23,27,36,32,20,23,35,37,55,44,50,40,56,65,54,86,392,213,94,684,20,33,23,21,18,27,20,33,54,44,34,37,51,59,65,76,339,269,145
052090070,2,鹿角市,十和田末広,0,,,754,20,24,26,22,13,21,20,31,41,31,27,64,66,78,81,70,336,348,189,353,13,13,15,11,8,13,12,15,24,13,11,36,26,40,40,41,169,143,63,401,7,11,11,11,5,8,8,16,17,18,16,28,40,38,41,29,167,205,126
052090080,2,鹿角市,十和田毛馬内,0,,,2839,68,118,114,108,60,83,109,140,178,185,213,179,209,217,267,300,1464,1064,580,1360,34,65,50,62,34,43,63,74,93,93,104,90,110,105,131,149,766,438,202,1479,34,53,64,46,26,40,46,66,85,92,109,89,99,112,136,151,698,626,378
052090090,2,鹿角市,十和田瀬田石,0,,,281,2,7,10,14,8,4,10,13,12,14,15,20,19,31,34,19,129,133,68,135,2,6,4,8,3,3,4,6,7,6,9,8,8,17,20,12,62,61,24,146,-,1,6,6,5,1,6,7,5,8,6,12,11,14,14,7,67,72,44
052090100,2,鹿角市,十和田岡田,0,,,500,12,20,22,21,14,11,18,19,34,39,25,28,31,55,52,54,240,206,99,254,6,10,13,16,11,8,10,10,20,18,13,16,13,28,25,29,135,90,37,246,6,10,9,5,3,3,8,9,14,21,12,12,18,27,27,25,105,116,62
052090110,2,鹿角市,十和田山根,0,,,315,3,10,9,15,8,7,10,7,14,14,24,26,33,24,28,22,158,135,83,151,2,2,4,8,5,6,7,1,7,5,11,16,17,16,12,8,83,60,32,164,1,8,5,7,3,1,3,6,7,9,13,10,16,8,16,14,75,75,51
052090120,2,鹿角市,十和田大湯,0,,,2977,52,83,105,74,63,65,80,123,141,140,148,181,214,286,293,240,1229,1505,926,1322,20,39,51,41,41,38,42,60,74,76,74,102,96,146,136,110,644,566,284,1655,32,44,54,33,22,27,38,63,67,64,74,79,118,140,157,130,585,939,642
052090130,2,鹿角市,十和田草木,0,,,600,11,17,20,11,11,13,13,32,44,23,27,55,73,66,61,48,302,250,123,287,6,5,10,6,7,10,6,13,28,10,16,30,35,28,34,21,161,105,43,313,5,12,10,5,4,3,7,19,16,13,11,25,38,38,27,27,141,145,80
05210,1,由利本荘市,,0,,,74707,1997,2499,2971,2928,2534,2415,3143,3942,4423,4696,4219,4854,5764,6755,6512,7467,38918,27783,14516,35842,1034,1291,1509,1577,1555,1292,1655,2086,2316,2408,2095,2372,2813,3252,3187,3834,20169,11553,5114,38865,963,1208,1462,1351,979,1123,1488,1856,2107,2288,2124,2482,2951,3503,3325,3633,18749,16230,9402
052100010,2,由利本荘市,美倉町,0,,,149,3,4,9,15,9,3,5,5,6,11,6,3,9,11,16,16,72,54,27,77,2,1,6,13,8,-,3,3,1,7,4,1,4,4,7,9,44,20,9,72,1,3,3,2,1,3,2,2,5,4,2,2,5,7,9,7,28,34,18
052100020,2,由利本荘市,東町,0,,,262,8,12,10,13,10,6,9,7,16,19,31,25,20,18,26,30,156,71,27,139,3,5,3,11,7,5,4,3,10,8,16,15,11,11,12,11,90,36,13,123,5,7,7,2,3,1,5,4,6,11,15,10,9,7,14,19,66,35,14
052100030,2,由利本荘市,谷地町,0,,,165,1,6,4,6,11,1,3,3,5,3,8,8,11,16,19,11,59,93,58,75,-,2,2,4,10,-,-,2,2,2,3,4,3,11,9,4,30,41,21,90,1,4,2,2,1,1,3,1,3,1,5,4,8,5,10,7,29,52,37
052100040,3,由利本荘市,花畑町,0,,,284,9,8,13,10,10,7,9,14,14,28,11,27,22,21,33,30,152,100,46,135,6,4,8,6,6,6,5,6,7,19,4,11,9,9,12,18,79,37,16,149,3,4,5,4,4,1,4,8,7,9,7,16,13,12,21,12,73,63,30
05210004001,4,由利本荘市,花畑町一丁目,1,,004005,110,3,3,2,2,3,4,5,7,5,7,2,12,12,8,13,8,59,42,21,51,2,1,1,1,2,4,2,3,4,4,-,4,5,3,6,4,29,17,8,59,1,2,1,1,1,-,3,4,1,3,2,8,7,5,7,4,30,25,13
05210004002,4,由利本荘市,花畑町二丁目,0,,,92,4,4,9,4,1,-,2,4,8,14,2,5,4,7,12,17,44,31,12,44,2,2,6,3,-,-,1,2,3,11,1,2,2,2,3,10,25,9,4,48,2,2,3,1,1,-,1,2,5,3,1,3,2,5,9,7,19,22,8
05210004003,4,由利本荘市,花畑町三丁目,0,,,41,2,1,1,1,-,1,-,3,1,3,5,5,2,3,5,4,21,16,8,21,2,1,1,1,-,1,-,1,-,2,2,4,-,1,2,4,11,6,3,20,-,-,-,-,-,-,-,2,1,1,3,1,2,2,3,-,10,10,5
05210004004,4,由利本荘市,花畑町四丁目,0,,,41,-,-,1,3,6,2,2,-,-,4,2,5,4,3,3,1,28,11,5,19,-,-,-,1,4,1,2,-,-,2,1,1,2,3,1,-,14,5,1,22,-,-,1,2,2,1,-,-,-,2,1,4,2,-,2,1,14,6,4
05210004005,4,由利本荘市,花畑町,2,004001,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
052100050,2,由利本荘市,赤沼町,0,,,160,8,-,13,5,12,6,5,6,15,10,12,11,9,15,11,21,91,42,16,89,4,-,8,4,11,4,3,5,7,5,7,7,3,5,6,12,56,16,5,71,4,-,5,1,1,2,2,1,8,5,5,4,6,10,5,9,35,26,11
052100060,2,由利本荘市,本田仲町,0,,,324,8,4,9,8,15,16,18,16,11,14,23,22,32,36,24,21,175,123,63,146,5,2,4,6,6,7,10,8,9,7,8,10,17,15,12,11,88,44,17,178,3,2,5,2,9,9,8,8,2,7,15,12,15,21,12,10,87,79,46
052100070,2,由利本荘市,桜小路,0,,,145,1,3,10,7,2,4,6,12,10,4,4,12,21,13,9,14,82,48,26,73,-,1,7,4,1,2,5,5,7,4,4,5,7,6,4,8,44,21,11,72,1,2,3,3,1,2,1,7,3,-,-,7,14,7,5,6,38,27,15
052100080,2,由利本荘市,表尾崎町,0,,,241,6,9,8,5,7,2,14,11,14,22,21,18,13,14,21,23,127,79,44,114,4,4,6,2,3,2,7,7,8,7,13,11,5,5,8,14,65,30,17,127,2,5,2,3,4,-,7,4,6,15,8,7,8,9,13,9,62,49,27
052100090,2,由利本荘市,裏尾崎町,0,,,146,6,4,9,4,8,6,9,8,9,6,7,12,13,10,14,19,82,44,20,63,3,1,3,3,5,2,4,4,6,1,5,5,4,6,5,7,39,17,6,83,3,3,6,1,3,4,5,4,3,5,2,7,9,4,9,12,43,27,14
052100100,2,由利本荘市,中竪町,0,,,132,4,3,3,1,6,7,4,5,7,12,6,12,9,9,9,10,69,52,34,62,4,1,2,-,1,4,2,5,3,5,3,8,4,2,5,7,35,19,12,70,-,2,1,1,5,3,2,-,4,7,3,4,5,7,4,3,34,33,22
052100110,2,由利本荘市,谷山小路,0,,,96,2,4,2,4,2,2,1,7,7,10,4,11,6,5,9,8,54,33,19,44,1,3,2,1,-,2,1,2,3,6,1,8,3,3,3,6,27,11,5,52,1,1,-,3,2,-,-,5,4,4,3,3,3,2,6,2,27,22,14
052100150,2,由利本荘市,桶屋町,0,,,53,1,-,-,1,5,5,3,4,6,2,2,2,2,5,4,1,32,17,8,25,1,-,-,-,4,2,1,2,4,1,1,2,-,3,1,1,17,6,2,28,-,-,-,1,1,3,2,2,2,1,1,-,2,2,3,-,15,11,6
052100160,2,由利本荘市,鍛冶町,0,,,12,-,-,-,-,-,-,-,-,-,2,-,1,1,1,1,-,4,8,6,5,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,1,4,3,7,-,-,-,-,-,-,-,-,-,1,-,1,1,1,-,-,3,4,3
052100170,2,由利本荘市,日役町,0,,,129,4,1,6,5,-,1,6,5,8,8,9,10,4,11,18,11,56,62,33,60,3,1,3,2,-,1,4,2,4,6,5,6,1,4,8,7,31,22,10,69,1,-,3,3,-,-,2,3,4,2,4,4,3,7,10,4,25,40,23
052100180,2,由利本荘市,後町,0,,,142,3,1,1,3,4,4,5,4,4,12,7,11,14,11,20,5,68,69,38,59,2,1,1,2,2,2,2,2,3,6,2,4,5,5,8,4,30,25,12,83,1,-,-,1,2,2,3,2,1,6,5,7,9,6,12,1,38,44,26
052100190,2,由利本荘市,猟師町,0,,,65,4,2,1,3,2,2,4,2,1,4,6,4,1,6,7,7,29,29,16,34,3,2,-,1,1,2,2,1,-,3,2,2,1,4,2,5,15,14,8,31,1,-,1,2,1,-,2,1,1,1,4,2,-,2,5,2,14,15,8
052100200,2,由利本荘市,大町,0,,,13,-,-,-,-,-,-,-,1,1,-,1,-,-,2,2,-,3,10,6,8,-,-,-,-,-,-,-,1,1,-,-,-,-,-,2,-,2,6,4,5,-,-,-,-,-,-,-,-,-,-,1,-,-,2,-,-,1,4,2
052100210,2,由利本荘市,中町,0,,,63,1,1,2,4,3,1,1,1,3,4,6,9,2,5,2,4,34,25,18,28,1,-,-,2,2,-,-,-,1,1,3,5,1,4,-,1,15,12,8,35,-,1,2,2,1,1,1,1,2,3,3,4,1,1,2,3,19,13,10
052100220,2,由利本荘市,肴町,0,,,87,2,3,1,-,2,7,6,2,2,3,4,5,11,8,5,6,42,39,26,44,1,1,1,-,2,4,4,2,1,3,2,2,6,5,1,3,26,15,9,43,1,2,-,-,-,3,2,-,1,-,2,3,5,3,4,3,16,24,17
052100230,2,由利本荘市,田町,0,,,157,6,-,3,6,1,3,4,9,3,10,17,10,8,16,15,9,71,76,45,73,5,-,2,1,1,3,1,5,2,5,11,3,3,8,6,7,35,31,17,84,1,-,1,5,-,-,3,4,1,5,6,7,5,8,9,2,36,45,28
052100240,2,由利本荘市,和泉町,0,,,78,1,4,8,1,-,1,2,4,4,5,4,4,4,9,7,13,29,36,20,36,1,3,6,-,-,-,1,2,1,3,2,1,3,4,2,10,13,13,7,42,-,1,2,1,-,1,1,2,3,2,2,3,1,5,5,3,16,23,13
052100250,2,由利本荘市,古雪町,0,,,223,6,17,13,6,5,5,20,13,17,23,12,12,13,11,20,36,126,61,30,114,4,10,7,3,2,1,13,6,10,14,7,6,7,3,8,21,69,24,13,109,2,7,6,3,3,4,7,7,7,9,5,6,6,8,12,15,57,37,17
052100260,2,由利本荘市,観音町,0,,,45,-,-,-,2,2,-,1,2,-,2,4,5,5,3,4,-,23,22,15,16,-,-,-,-,1,-,1,1,-,1,2,4,-,1,2,-,10,6,3,29,-,-,-,2,1,-,-,1,-,1,2,1,5,2,2,-,13,16,12
052100270,2,由利本荘市,片町,0,,,38,-,-,3,2,2,-,1,-,2,4,4,4,4,3,1,3,23,12,8,19,-,-,1,2,1,-,1,-,1,3,1,4,1,2,1,1,14,4,1,19,-,-,2,-,1,-,-,-,1,1,3,-,3,1,-,2,9,8,7
052100280,2,由利本荘市,浜ノ町,0,,,78,1,3,7,5,1,2,7,8,6,5,1,3,9,8,6,11,47,20,6,36,1,1,2,3,-,1,3,5,4,3,-,-,4,4,3,4,23,9,2,42,-,2,5,2,1,1,4,3,2,2,1,3,5,4,3,7,24,11,4
052100290,3,由利本荘市,町丁字コード0290の計,0,,,13737,446,571,625,636,581,539,656,883,916,980,889,873,836,932,1020,1642,7789,4101,2149,6572,222,284,317,334,365,297,335,430,490,501,447,434,397,403,477,823,4030,1614,734,7165,224,287,308,302,216,242,321,453,426,479,442,439,439,529,543,819,3759,2487,1415
05210029001,4,由利本荘市,赤沼下,0,,,546,9,12,38,45,43,17,20,23,39,57,39,48,32,37,29,59,363,115,49,276,5,4,16,29,32,12,10,14,18,25,17,24,17,18,11,25,198,48,19,270,4,8,22,16,11,5,10,9,21,32,22,24,15,19,18,34,165,67,30
05210029002,4,由利本荘市,出戸町字赤沼下道,0,,,346,11,4,10,23,41,19,15,11,21,23,26,20,30,25,20,25,229,72,27,188,5,2,7,15,34,13,7,7,8,16,11,4,21,9,11,14,136,28,8,158,6,2,3,8,7,6,8,4,13,7,15,16,9,16,9,11,93,44,19
05210029003,4,由利本荘市,八幡下,0,,,333,15,18,14,8,21,17,25,17,28,26,13,21,22,21,25,47,198,79,33,165,9,10,8,6,15,5,14,7,14,16,3,9,11,11,10,27,100,31,10,168,6,8,6,2,6,12,11,10,14,10,10,12,11,10,15,20,98,48,23
05210029004,4,由利本荘市,岩淵下,0,,,145,4,2,1,13,20,6,6,5,6,5,7,7,7,5,20,7,82,37,12,83,2,1,-,12,16,3,4,3,3,2,3,5,3,1,13,3,54,17,3,62,2,1,1,1,4,3,2,2,3,3,4,2,4,4,7,4,28,20,9
05210029005,4,由利本荘市,円正脇,0,,,25,-,-,1,5,-,3,-,-,1,5,3,1,2,1,-,1,20,4,3,14,-,-,1,3,-,3,-,-,-,2,2,-,1,1,-,1,11,2,1,11,-,-,-,2,-,-,-,-,1,3,1,1,1,-,-,-,9,2,2
05210029006,4,由利本荘市,西梵天,1,,029007,470,7,18,22,27,24,22,19,17,29,33,27,28,33,39,38,47,259,159,82,217,4,9,8,15,14,13,13,8,16,14,12,13,17,17,14,21,135,59,28,253,3,9,14,12,10,9,6,9,13,19,15,15,16,22,24,26,124,100,54
05210029007,4,由利本荘市,寺後,2,029006,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
05210029008,4,由利本荘市,松街道,0,,,73,4,1,6,2,4,4,4,3,8,5,2,4,6,5,6,11,42,20,9,39,2,1,2,1,2,3,3,1,5,2,2,2,3,2,3,5,24,10,5,34,2,-,4,1,2,1,1,2,3,3,-,2,3,3,3,6,18,10,4
05210029009,4,由利本荘市,中梵天,0,,,787,25,32,28,31,39,39,39,54,47,47,51,53,54,60,52,85,454,232,120,397,13,19,10,20,30,21,20,32,27,24,26,28,30,21,26,42,258,89,42,390,12,13,18,11,9,18,19,22,20,23,25,25,24,39,26,43,196,143,78
05210029010,4,由利本荘市,東梵天,0,,,1560,109,112,77,77,58,76,115,153,136,131,111,79,41,65,71,298,977,270,134,738,55,55,39,38,39,38,50,77,72,61,54,33,15,24,33,149,477,105,48,822,54,57,38,39,19,38,65,76,64,70,57,46,26,41,38,149,500,165,86
05210029011,4,由利本荘市,一番堰,0,,,1387,53,61,72,69,55,48,65,111,94,110,100,102,84,88,77,186,838,342,177,665,28,30,37,36,30,26,37,49,46,58,56,49,39,33,37,95,426,133,63,722,25,31,35,33,25,22,28,62,48,52,44,53,45,55,40,91,412,209,114
05210029012,4,由利本荘市,二番堰,0,,,998,33,29,30,45,56,58,66,62,68,65,70,64,70,51,74,92,624,250,125,481,17,14,19,14,28,32,34,32,36,35,39,33,31,24,31,50,314,101,46,517,16,15,11,31,28,26,32,30,32,30,31,31,39,27,43,42,310,149,79
05210029013,4,由利本荘市,上大野,0,,,32,-,-,1,-,2,-,1,-,1,2,3,2,2,8,4,1,13,18,6,15,-,-,1,-,1,-,1,-,-,2,1,1,-,4,3,1,6,8,1,17,-,-,-,-,1,-,-,-,1,-,2,1,2,4,1,-,7,10,5
05210029014,4,由利本荘市,下大野,0,,,275,7,11,16,18,14,7,7,26,11,24,39,24,19,22,13,34,189,51,16,127,3,5,6,8,6,3,5,10,8,9,20,12,10,14,4,14,91,22,4,148,4,6,10,10,8,4,2,16,3,15,19,12,9,8,9,20,98,29,12
05210029015,4,由利本荘市,出戸上野,0,,,73,9,6,5,4,5,3,6,14,4,5,3,4,1,1,1,20,49,4,2,35,3,4,3,1,1,1,3,7,4,2,2,1,1,-,1,10,23,2,1,38,6,2,2,3,4,2,3,7,-,3,1,3,-,1,-,10,26,2,1
05210029016,4,由利本荘市,尾崎,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
05210029018,4,由利本荘市,調練場,0,,,35,-,2,1,5,3,3,-,-,4,6,7,2,-,-,-,3,30,2,2,17,-,-,1,3,1,1,-,-,3,2,4,1,-,-,-,1,15,1,1,18,-,2,-,2,2,2,-,-,1,4,3,1,-,-,-,2,15,1,1
05210029019,4,由利本荘市,観音森,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
05210029020,4,由利本荘市,鶴沼,0,,,428,9,13,23,15,14,28,15,22,33,30,24,27,28,37,37,45,236,142,68,208,2,6,11,7,8,16,10,11,18,14,15,16,12,15,21,19,127,60,24,220,7,7,12,8,6,12,5,11,15,16,9,11,16,22,16,26,109,82,44
05210029021,4,由利本荘市,蟻山,0,,,52,1,1,5,2,4,3,2,4,4,5,2,7,4,5,1,7,37,8,2,27,1,1,4,-,3,-,-,2,2,2,1,4,2,3,1,6,16,5,1,25,-,-,1,2,1,3,2,2,2,3,1,3,2,2,-,1,21,3,1
05210029022,4,由利本荘市,新組町,0,,,137,5,4,5,2,7,5,5,11,9,7,5,9,20,7,9,14,80,43,27,68,4,3,1,2,5,4,2,4,6,3,4,4,9,3,3,8,43,17,11,69,1,1,4,-,2,1,3,7,3,4,1,5,11,4,6,6,37,26,16
05210029023,4,由利本荘市,砂糖畑,0,,,121,1,2,4,3,4,2,4,8,6,9,7,4,3,13,19,7,50,59,27,57,1,-,2,1,4,1,2,5,4,3,2,2,2,6,10,3,26,26,10,64,-,2,2,2,-,1,2,3,2,6,5,2,1,7,9,4,24,33,17
05210029024,4,由利本荘市,西小人町,1,,029027,257,3,9,12,13,10,5,10,14,12,22,16,14,22,21,26,24,138,93,46,119,-,5,9,5,7,3,5,5,7,9,9,8,10,6,12,14,68,36,18,138,3,4,3,8,3,2,5,9,5,13,7,6,12,15,14,10,70,57,28
05210029025,4,由利本荘市,小人町,0,,,781,22,28,33,29,23,26,22,32,40,50,58,50,49,52,76,83,379,311,183,371,6,16,15,19,18,15,10,14,19,28,29,27,27,25,33,37,206,123,65,410,16,12,18,10,5,11,12,18,21,22,29,23,22,27,43,46,173,188,118
05210029026,4,由利本荘市,小防ヶ沢,0,,,28,1,1,1,2,1,1,1,2,1,3,2,1,4,1,2,3,18,7,4,13,1,1,1,1,-,-,1,-,1,2,-,-,3,-,1,3,8,2,1,15,-,-,-,1,1,1,-,2,-,1,2,1,1,1,1,-,10,5,3
05210029027,4,由利本荘市,切通,2,029024,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
05210029028,4,由利本荘市,大鍬町,1,,029029;029031,1881,56,81,91,82,49,63,92,126,148,127,99,129,109,161,193,228,1024,616,262,902,30,36,47,38,25,36,45,66,75,73,48,63,51,67,90,113,520,262,105,979,26,45,44,44,24,27,47,60,73,54,51,66,58,94,103,115,504,354,157
05210029029,4,由利本荘市,西大鍬町,2,029028,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
05210029030,4,由利本荘市,船ヶ台,0,,,249,1,12,8,9,6,9,7,19,22,19,8,15,24,20,26,21,138,84,38,129,1,9,7,4,4,5,6,7,15,13,2,6,9,11,9,17,71,37,17,120,-,3,1,5,2,4,1,12,7,6,6,9,15,9,17,4,67,47,21
05210029031,4,由利本荘市,陣場岱,2,029028,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
05210029032,4,由利本荘市,堤脇,0,,,22,1,2,4,-,-,-,-,1,1,5,1,-,-,1,1,7,8,7,5,11,-,1,3,-,-,-,-,-,-,3,1,-,-,1,-,4,4,3,2,11,1,1,1,-,-,-,-,1,1,2,-,-,-,-,1,3,4,4,3
05210029033,4,由利本荘市,大堤下,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
05210029034,4,由利本荘市,水林,1,,029039,973,13,21,22,39,15,19,25,33,33,38,44,55,50,70,90,56,351,566,406,403,2,10,11,24,12,12,16,14,16,21,16,34,20,36,48,23,185,195,111,570,11,11,11,15,3,7,9,19,17,17,28,21,30,34,42,33,166,371,295
05210029035,4,由利本荘市,砂子下,0,,,475,10,33,38,22,18,18,10,38,36,43,35,23,27,23,26,81,270,113,64,220,6,15,23,9,9,10,6,15,21,20,19,13,11,7,11,44,133,38,20,255,4,18,15,13,9,8,4,23,15,23,16,10,16,16,15,37,137,75,44
05210029036,4,由利本荘市,給人町,0,,,182,8,10,9,7,6,9,15,8,9,11,13,12,13,12,9,27,103,49,28,82,5,4,4,2,2,5,9,3,5,6,6,7,4,5,4,13,49,18,9,100,3,6,5,5,4,4,6,5,4,5,7,5,9,7,5,14,54,31,19
05210029037,4,由利本荘市,瓦谷地,0,,,80,-,1,5,3,2,3,4,6,2,2,7,2,12,4,6,6,43,31,21,34,-,-,3,3,1,1,1,4,1,1,2,1,7,3,2,3,22,9,4,46,-,1,2,-,1,2,3,2,1,1,5,1,5,1,4,3,21,22,17
