KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T000851001,T000851002,T000851003,T000851004,T000851005,T000851006,T000851007,T000851008,T000851009
,,,,,,,一般世帯総数,　親族のみの世帯,　核家族世帯,　　うち夫婦のみの世帯,　　うち夫婦と子供から成る世帯,　核家族以外の世帯,　６歳未満世帯員のいる一般世帯総数,　１８歳未満世帯員のいる一般世帯総数,　６５歳以上世帯員のいる一般世帯総数
05206040003,3,男鹿市,脇本浦田字坂ノ上,2,040002,,X,X,X,X,X,X,X,X,X
05206040004,3,男鹿市,脇本浦田字宮崎,0,,,6,4,3,1,2,1,-,-,6
05206040005,3,男鹿市,脇本浦田字菅ノ沢,0,,,43,33,15,7,5,18,2,4,32
052060410,2,男鹿市,脇本樽沢,0,,,95,73,50,25,17,23,4,13,73
05206041001,3,男鹿市,脇本樽沢字岡谷地,0,,,34,30,17,8,7,13,4,6,29
05206041002,3,男鹿市,脇本樽沢字神明下,0,,,10,8,6,3,2,2,-,-,9
05206041003,3,男鹿市,脇本樽沢字立石,0,,,36,24,19,10,6,5,-,4,23
05206041004,3,男鹿市,脇本樽沢字刈沢,0,,,8,6,3,1,1,3,-,3,6
05206041005,3,男鹿市,脇本樽沢字碇,0,,,7,5,5,3,1,-,-,-,6
052060420,2,男鹿市,脇本百川,0,,,113,82,54,24,15,28,3,10,86
05206042001,3,男鹿市,脇本百川字相ノ沢,0,,,60,43,29,13,9,14,2,5,44
05206042002,3,男鹿市,脇本百川字夏張,0,,,53,39,25,11,6,14,1,5,42
052060430,2,男鹿市,船越,0,,,2230,1722,1480,553,702,242,216,586,1042
05206043001,3,男鹿市,船越字内子,0,,,629,496,448,158,225,48,68,195,254
05206043002,3,男鹿市,船越字杉山,0,,,27,21,17,6,10,4,3,6,18
05206043003,3,男鹿市,船越字前野,0,,,184,154,128,44,67,26,36,77,69
05206043004,3,男鹿市,船越字根木,0,,,129,94,86,24,44,8,12,31,59
05206043005,3,男鹿市,船越字狐森,0,,,163,124,102,46,46,22,17,38,90
05206043006,3,男鹿市,船越字船越,0,,,287,216,162,67,53,54,15,45,208
05206043007,3,男鹿市,船越字那場掛,0,,,120,93,86,30,43,7,17,43,32
05206043008,3,男鹿市,船越字サッピ,0,,,175,133,118,42,68,15,12,45,61
05206043009,3,男鹿市,船越字八郎谷地,0,,,100,76,69,27,29,7,7,22,42
05206043010,3,男鹿市,船越字本町,0,,,80,60,47,18,17,13,5,18,46
05206043011,3,男鹿市,船越字寺後,0,,,46,28,23,10,10,5,1,3,34
05206043012,3,男鹿市,船越字一向,0,,,290,227,194,81,90,33,23,63,129
05206043013,3,男鹿市,船越,0,,,-,-,-,-,-,-,-,-,-
052060440,2,男鹿市,角間崎,0,,,233,174,128,48,54,46,8,31,164
05206044001,3,男鹿市,角間崎字今泉,0,,,61,45,35,17,12,10,-,4,42
05206044002,3,男鹿市,角間崎字宇津木花,0,,,56,45,30,7,15,15,3,7,43
05206044003,3,男鹿市,角間崎字百目木,0,,,56,43,32,11,13,11,3,11,42
05206044004,3,男鹿市,角間崎字諏訪田,0,,,44,30,26,10,12,4,-,5,23
05206044005,3,男鹿市,角間崎宇津木花,0,,,16,11,5,3,2,6,2,4,14
052060450,2,男鹿市,福川,0,,,109,85,49,27,15,36,6,25,78
05206045001,3,男鹿市,福川字福川,0,,,31,25,14,10,3,11,3,8,22
05206045002,3,男鹿市,福川字福川,0,,,55,44,24,13,8,20,2,12,41
05206045003,3,男鹿市,福川字上下夕谷地,0,,,13,8,6,2,1,2,-,2,9
05206045004,3,男鹿市,福川字鳥居長根,0,,,10,8,5,2,3,3,1,3,6
052060460,2,男鹿市,払戸,0,,,702,559,406,164,156,153,48,149,438
05206046001,3,男鹿市,払戸,0,,,54,42,31,12,11,11,3,12,31
05206046002,3,男鹿市,払戸字六ツ小屋,0,,,42,35,22,13,8,13,2,11,28
05206046003,3,男鹿市,払戸字鳥井長根,0,,,43,34,22,11,7,12,2,8,34
05206046004,3,男鹿市,払戸字渡部,0,,,68,52,34,17,11,18,6,11,48
05206046005,3,男鹿市,払戸字渡部,0,,,54,43,31,16,11,12,5,13,34
05206046006,3,男鹿市,払戸字渡部,0,,,51,35,19,6,10,16,3,8,37
05206046007,3,男鹿市,払戸字小深見,0,,,39,35,21,6,11,14,1,5,28
05206046008,3,男鹿市,払戸字小深見,0,,,60,49,33,16,12,16,4,9,46
05206046009,3,男鹿市,払戸字横長根,0,,,204,168,147,49,58,21,16,61,86
05206046010,3,男鹿市,払戸字小深見,0,,,28,19,13,5,7,6,2,3,20
05206046011,3,男鹿市,払戸字小深見,0,,,59,47,33,13,10,14,4,8,46
052060470,2,男鹿市,野石,0,,,550,441,292,136,100,149,23,78,401
05206047001,3,男鹿市,野石字五明光,0,,,56,51,31,15,8,20,2,8,46
05206047002,3,男鹿市,野石字柳原,0,,,27,23,9,3,6,14,2,8,19
05206047003,3,男鹿市,野石字石田川原,0,,,24,18,10,3,7,8,2,4,15
05206047004,3,男鹿市,野石字玉ノ池,0,,,38,25,13,7,5,12,2,9,28
05206047005,3,男鹿市,野石,0,,,6,5,3,1,1,2,-,2,4
05206047006,3,男鹿市,野石字天山,0,,,36,26,19,9,9,7,2,3,24
05206047007,3,男鹿市,野石字大場沢下,0,,,-,-,-,-,-,-,-,-,-
05206047008,3,男鹿市,野石字釜谷地,0,,,45,31,25,7,9,6,-,5,32
05206047009,3,男鹿市,野石字大場沢台,0,,,-,-,-,-,-,-,-,-,-
05206047010,3,男鹿市,野石字大場沢,0,,,47,37,23,11,5,14,1,5,37
05206047011,3,男鹿市,野石字芭蕉,0,,,51,40,27,14,9,13,1,4,37
05206047012,3,男鹿市,野石字宮沢,0,,,53,45,26,14,9,19,1,7,43
05206047013,3,男鹿市,野石字屋布前,0,,,70,58,47,21,14,11,6,14,40
05206047014,3,男鹿市,野石字赤坂,0,,,59,51,38,17,11,13,3,8,45
05206047015,3,男鹿市,野石字申川,0,,,27,20,14,10,4,6,-,-,23
05206047016,3,男鹿市,野石,0,,,11,11,7,4,3,4,1,1,8
052060480,2,男鹿市,福米沢,0,,,131,107,57,21,17,50,4,19,114
05206048001,3,男鹿市,福米沢字土花,0,,,29,24,13,3,3,11,1,5,26
05206048002,3,男鹿市,福米沢字福米,0,,,53,46,28,12,8,18,2,7,47
05206048003,3,男鹿市,福米沢字福米,0,,,49,37,16,6,6,21,1,7,41
052060490,2,男鹿市,本内,0,,,47,37,25,10,11,12,-,6,37
052060500,2,男鹿市,松木沢,0,,,27,23,12,5,4,11,3,7,22
052060510,2,男鹿市,鵜木,0,,,169,124,89,37,32,35,9,28,122
05206051001,3,男鹿市,鵜木字松木沢境,0,,,26,17,10,5,4,7,1,4,23
05206051002,3,男鹿市,鵜木字大関,0,,,44,36,27,14,7,9,2,6,33
05206051003,3,男鹿市,鵜木字鵜木,0,,,50,33,22,9,9,11,2,6,40
05206051004,3,男鹿市,鵜木字角間境,0,,,49,38,30,9,12,8,4,12,26
05207,1,湯沢市,,0,,,16329,12512,7953,3133,3067,4559,1155,3504,10616
052070010,2,湯沢市,大工町,0,,,156,97,64,35,17,33,5,25,111
052070020,2,湯沢市,湯ノ原,0,,,199,137,106,48,30,31,2,24,143
05207002001,3,湯沢市,湯ノ原１丁目,0,,,120,71,55,22,15,16,-,13,82
05207002002,3,湯沢市,湯ノ原２丁目,0,,,79,66,51,26,15,15,2,11,61
052070030,2,湯沢市,佐竹町,0,,,119,81,53,26,12,28,6,18,89
052070040,2,湯沢市,裏門,0,,,137,88,73,38,17,15,4,16,87
05207004001,3,湯沢市,裏門１丁目,0,,,41,28,25,14,5,3,2,6,28
05207004002,3,湯沢市,裏門２丁目,0,,,62,35,30,12,10,5,2,7,35
05207004003,3,湯沢市,裏門３丁目,1,,0050,34,25,18,12,2,7,-,3,24
052070050,2,湯沢市,字赤土,2,004003,,X,X,X,X,X,X,X,X,X
052070060,2,湯沢市,岩崎,0,,,533,419,275,115,102,144,52,137,323
052070070,2,湯沢市,成沢,0,,,164,141,85,30,46,56,17,53,94
052070080,2,湯沢市,杉沢,0,,,419,332,227,70,103,105,53,129,193
052070090,2,湯沢市,杉沢新所,0,,,151,128,79,39,28,49,13,39,102
052070100,2,湯沢市,字山谷,0,,,110,91,58,28,16,33,3,20,80
052070110,2,湯沢市,表町,0,,,260,170,126,51,42,44,13,39,190
05207011001,3,湯沢市,表町１丁目,0,,,38,31,18,4,10,13,3,10,30
05207011002,3,湯沢市,表町２丁目,0,,,64,45,38,12,13,7,-,5,50
05207011003,3,湯沢市,表町３丁目,0,,,42,30,24,12,7,6,-,7,32
05207011004,3,湯沢市,表町４丁目,0,,,116,64,46,23,12,18,10,17,78
052070120,2,湯沢市,柳町,0,,,69,49,37,16,14,12,2,11,45
05207012001,3,湯沢市,柳町１丁目,0,,,30,23,19,5,10,4,1,6,16
05207012002,3,湯沢市,柳町２丁目,0,,,39,26,18,11,4,8,1,5,29
052070130,2,湯沢市,北荒町,0,,,40,22,16,8,6,6,2,4,22
052070140,2,湯沢市,大町,0,,,64,37,30,12,7,7,2,11,25
05207014001,3,湯沢市,大町１丁目,0,,,41,23,17,8,3,6,-,5,19
05207014002,3,湯沢市,大町２丁目,0,,,23,14,13,4,4,1,2,6,6
052070150,2,湯沢市,西新町,0,,,211,120,98,34,36,22,15,36,100
052070160,2,湯沢市,材木町,0,,,78,55,41,17,17,14,6,9,56
05207016001,3,湯沢市,材木町１丁目,0,,,55,40,30,13,13,10,3,4,39
05207016002,3,湯沢市,材木町２丁目,0,,,23,15,11,4,4,4,3,5,17
052070170,2,湯沢市,字内舘町,0,,,48,33,26,11,8,7,4,9,36
052070180,2,湯沢市,古館町,0,,,73,52,45,19,13,7,3,9,35
052070190,2,湯沢市,前森,0,,,353,253,164,68,43,89,19,51,258
05207019001,3,湯沢市,前森１丁目,0,,,32,18,13,5,6,5,1,3,17
05207019002,3,湯沢市,前森２丁目,0,,,85,57,41,15,8,16,3,12,59
05207019003,3,湯沢市,前森３丁目,0,,,127,97,59,29,15,38,7,22,96
05207019004,3,湯沢市,前森４丁目,0,,,109,81,51,19,14,30,8,14,86
052070200,2,湯沢市,桜通り,0,,,61,41,25,7,13,16,2,10,41
052070210,2,湯沢市,田町,0,,,200,133,99,44,26,34,6,29,130
05207021001,3,湯沢市,田町１丁目,0,,,52,29,19,9,2,10,-,8,29
05207021002,3,湯沢市,田町２丁目,0,,,148,104,80,35,24,24,6,21,101
052070220,2,湯沢市,千石町,0,,,311,203,162,57,68,41,22,60,147
05207022001,3,湯沢市,千石町１丁目,0,,,95,63,46,14,16,17,4,12,67
05207022002,3,湯沢市,千石町２丁目,0,,,72,40,35,22,7,5,2,8,29
05207022003,3,湯沢市,千石町３丁目,0,,,128,87,71,17,42,16,15,39,38
05207022004,3,湯沢市,千石町４丁目,0,,,16,13,10,4,3,3,1,1,13
052070230,2,湯沢市,御囲地町,0,,,59,48,37,15,11,11,3,12,36
052070240,2,湯沢市,吹張,0,,,68,48,35,14,16,13,1,7,45
05207024001,3,湯沢市,吹張１丁目,0,,,40,27,21,5,12,6,1,4,27
05207024002,3,湯沢市,吹張２丁目,0,,,28,21,14,9,4,7,-,3,18
052070250,2,湯沢市,内町,0,,,83,60,42,23,11,18,3,11,61
052070260,2,湯沢市,字荒町,0,,,47,28,19,9,4,9,4,9,26
052070270,2,湯沢市,字両神,0,,,226,173,138,50,68,35,35,73,82
052070281,2,湯沢市,元清水,0,,,233,167,126,49,59,41,16,61,107
05207028101,3,湯沢市,元清水１丁目,0,,,93,57,41,13,20,16,8,24,43
05207028102,3,湯沢市,元清水２丁目,0,,,71,56,45,16,26,11,4,21,27
05207028103,3,湯沢市,元清水３丁目,0,,,48,42,29,14,9,13,3,14,27
05207028104,3,湯沢市,元清水４丁目,0,,,21,12,11,6,4,1,1,2,10
052070282,2,湯沢市,字元清水,0,,,-,-,-,-,-,-,-,-,-
052070290,2,湯沢市,清水町,0,,,750,494,381,140,158,113,64,158,375
05207029001,3,湯沢市,清水町１丁目,0,,,113,67,49,13,20,18,10,25,57
05207029002,3,湯沢市,清水町２丁目,0,,,228,145,108,39,40,37,16,40,110
05207029003,3,湯沢市,清水町３丁目,0,,,91,61,51,19,25,10,10,20,42
05207029004,3,湯沢市,清水町４丁目,0,,,122,91,78,30,37,13,17,37,50
05207029005,3,湯沢市,清水町５丁目,0,,,78,54,41,19,15,13,5,19,42
05207029006,3,湯沢市,清水町６丁目,0,,,118,76,54,20,21,22,6,17,74
052070300,2,湯沢市,字中野,0,,,299,209,177,48,100,32,27,85,108
052070310,2,湯沢市,幸町,0,,,13,9,6,1,4,3,1,4,6
052070320,2,湯沢市,岡田町,0,,,202,163,130,43,60,33,17,53,105
052070330,2,湯沢市,字小豆田,0,,,-,-,-,-,-,-,-,-,-
052070340,2,湯沢市,柳田,0,,,103,79,51,17,25,28,5,22,57
052070350,2,湯沢市,倉内,0,,,386,257,213,57,104,44,49,117,128
052070360,2,湯沢市,字大島町,0,,,255,187,142,62,60,45,19,54,116
052070370,2,湯沢市,森,0,,,165,132,84,32,35,48,13,39,102
052070380,2,湯沢市,角間,0,,,101,90,42,12,21,48,6,24,79
052070390,2,湯沢市,二井田,0,,,121,102,41,20,12,61,18,43,91
052070400,2,湯沢市,八幡,0,,,138,125,60,22,23,65,6,31,114
052070410,2,湯沢市,金谷,0,,,63,56,34,19,9,22,1,14,49
052070420,2,湯沢市,字新町,0,,,32,19,16,7,4,3,2,2,26
052070430,2,湯沢市,愛宕町,0,,,593,389,290,134,107,99,45,110,346
05207043001,3,湯沢市,愛宕町１丁目,0,,,208,113,79,36,31,34,14,34,105
05207043002,3,湯沢市,愛宕町２丁目,0,,,108,84,59,28,20,25,6,21,82
05207043003,3,湯沢市,愛宕町３丁目,0,,,121,81,65,36,22,16,5,21,73
05207043004,3,湯沢市,愛宕町４丁目,0,,,84,63,51,17,20,12,11,18,47
05207043005,3,湯沢市,愛宕町５丁目,0,,,72,48,36,17,14,12,9,16,39
052070440,2,湯沢市,関口,0,,,389,314,205,84,79,109,30,73,262
052070450,2,湯沢市,下関,0,,,83,67,34,19,10,33,5,18,65
052070460,2,湯沢市,上関,0,,,187,151,84,26,39,67,9,25,143
052070470,2,湯沢市,酒蒔,0,,,51,42,21,9,6,21,4,11,41
052070480,2,湯沢市,相川,0,,,246,204,116,42,45,88,18,53,186
052070490,2,湯沢市,宇留院内,0,,,60,48,23,2,15,25,3,15,43
052070500,2,湯沢市,高松,0,,,256,214,118,34,50,96,8,35,199
052070510,2,湯沢市,深堀,0,,,278,223,140,54,55,83,20,63,186
052070520,2,湯沢市,山田,1,,0810,707,573,346,134,126,227,60,170,451
052070530,2,湯沢市,石塚,0,,,59,46,20,5,11,26,4,13,45
052070540,2,湯沢市,松岡,0,,,285,243,142,58,49,101,16,57,215
052070550,2,湯沢市,字東松沢,0,,,-,-,-,-,-,-,-,-,-
052070560,2,湯沢市,西愛宕町,0,,,112,81,63,33,25,18,11,29,44
052070570,2,湯沢市,若葉町,0,,,216,130,112,35,60,18,25,55,45
052070580,2,湯沢市,南台,0,,,53,43,40,12,24,3,11,23,10
052070590,2,湯沢市,駒形町,0,,,111,95,46,18,17,49,5,25,83
05207059001,3,湯沢市,駒形町字三又明戸,0,,,28,25,13,6,5,12,2,6,21
05207059002,3,湯沢市,駒形町字三又高村,0,,,30,28,11,2,6,17,1,9,22
05207059003,3,湯沢市,駒形町字三又,0,,,53,42,22,10,6,20,2,10,40
052070600,2,湯沢市,駒形町,0,,,61,51,21,5,9,30,8,19,50
052070610,2,湯沢市,駒形町,0,,,161,145,73,22,34,72,15,44,122
05207061001,3,湯沢市,駒形町字東福寺松沢山,0,,,47,43,24,7,12,19,3,11,39
05207061002,3,湯沢市,駒形町字東福寺大沢,0,,,60,52,24,7,11,28,8,18,42
05207061003,3,湯沢市,駒形町字東福寺張山,0,,,54,50,25,8,11,25,4,15,41
052070620,2,湯沢市,駒形町,0,,,31,28,13,6,5,15,3,8,22
052070630,2,湯沢市,駒形町,0,,,229,208,102,32,49,106,13,55,183
05207063001,3,湯沢市,駒形町字八面八面深沢,2,063002,,X,X,X,X,X,X,X,X,X
05207063002,3,湯沢市,駒形町字八面西川連,1,,063001,46,42,16,3,6,26,-,10,39
05207063003,3,湯沢市,駒形町字八面袖沢,0,,,50,47,18,8,8,29,6,12,46
05207063004,3,湯沢市,駒形町字八面狐塚,0,,,43,38,22,7,10,16,-,8,33
05207063005,3,湯沢市,駒形町字八面村尻,0,,,34,28,19,5,13,9,2,11,22
05207063006,3,湯沢市,駒形町字八面,0,,,27,26,13,6,5,13,2,7,20
05207063007,3,湯沢市,駒形町字八面佐野,0,,,12,11,7,2,3,4,-,2,8
05207063008,3,湯沢市,駒形町字八面仙道,0,,,17,16,7,1,4,9,3,5,15
052070640,2,湯沢市,川連町,0,,,461,373,212,77,83,161,26,92,346
05207064001,3,湯沢市,川連町字上野,0,,,27,24,16,2,9,8,4,6,21
05207064002,3,湯沢市,川連町字川連,0,,,55,46,21,6,3,25,-,7,47
05207064003,3,湯沢市,川連町字中久保,0,,,28,18,15,7,6,3,2,3,18
05207064004,3,湯沢市,川連町字久保,0,,,223,180,104,38,41,76,12,47,166
05207064005,3,湯沢市,川連町字野村,0,,,128,105,56,24,24,49,8,29,94
052070650,2,湯沢市,川連町,0,,,467,378,210,86,86,168,39,121,333
05207065001,3,湯沢市,川連町字麓,0,,,52,42,25,10,8,17,6,9,37
05207065002,3,湯沢市,川連町字大館下村,0,,,415,336,185,76,78,151,33,112,296
052070660,2,湯沢市,三梨町,0,,,54,49,27,15,10,22,-,10,42
052070670,2,湯沢市,町丁字コード0670の計,0,,,513,422,238,94,98,184,32,124,367
05207067001,3,湯沢市,三梨町字下宿,0,,,76,67,45,21,17,22,7,19,49
05207067002,3,湯沢市,三梨町字御嶽堂,0,,,28,26,14,4,7,12,-,5,20
05207067003,3,湯沢市,三梨町字清水小屋,0,,,11,9,5,1,3,4,-,1,8
05207067004,3,湯沢市,三梨町字菻田,0,,,220,176,92,38,39,84,10,47,166
05207067005,3,湯沢市,三梨町字樽木,0,,,10,8,2,1,1,6,2,3,7
05207067006,3,湯沢市,三梨町字古三梨,0,,,21,16,16,7,2,-,2,6,6
05207067007,3,湯沢市,川連町字大館中野,0,,,43,32,23,9,10,9,3,9,31
05207067008,3,湯沢市,三梨町字羽龍,0,,,28,22,6,2,2,16,4,13,21
05207067009,3,湯沢市,三梨町字羽龍,0,,,30,23,13,5,6,10,-,8,25
05207067010,3,湯沢市,三梨町字京政,0,,,24,23,10,2,6,13,2,7,17
05207067011,3,湯沢市,三梨町字上久保,0,,,22,20,12,4,5,8,2,6,17
052070680,2,湯沢市,三梨町,0,,,45,39,16,4,6,23,3,9,38
052070690,2,湯沢市,稲庭町,0,,,505,431,235,94,80,196,32,112,389
05207069001,3,湯沢市,稲庭町字下川原,0,,,13,13,8,2,2,5,1,2,9
05207069002,3,湯沢市,稲庭町字岩城,0,,,11,11,4,1,-,7,1,3,10
05207069003,3,湯沢市,稲庭町字鍛冶屋布,0,,,60,53,25,4,15,28,4,14,43
05207069004,3,湯沢市,稲庭町字沢口台,0,,,45,42,19,10,5,23,5,12,33
05207069005,3,湯沢市,稲庭町字大森沢,0,,,124,100,58,24,16,42,5,30,95
05207069006,3,湯沢市,稲庭町字稲庭,0,,,153,132,75,33,28,57,12,34,121
05207069007,3,湯沢市,稲庭町字新処,0,,,34,29,20,8,6,9,1,3,26
05207069008,3,湯沢市,稲庭町字小沢,0,,,25,20,9,6,3,11,2,7,18
05207069009,3,湯沢市,稲庭町字大谷,0,,,40,31,17,6,5,14,1,7,34
05207069010,3,湯沢市,稲庭町字大森山,0,,,-,-,-,-,-,-,-,-,-
052070700,2,湯沢市,雌長子内,0,,,-,-,-,-,-,-,-,-,-
052070710,2,湯沢市,下院内,0,,,268,208,126,54,41,82,10,39,204
052070720,2,湯沢市,下院内,0,,,305,230,144,72,38,86,11,47,251
052070730,2,湯沢市,横堀,0,,,450,345,219,93,78,126,17,81,339
052070740,2,湯沢市,寺沢,0,,,77,62,39,21,12,23,3,12,63
052070750,2,湯沢市,秋ノ宮,0,,,563,447,241,109,78,206,23,82,463
052070760,2,湯沢市,小野,0,,,448,348,194,80,67,154,31,102,322
052070770,2,湯沢市,桑崎,0,,,208,167,83,41,25,84,15,43,159
052070780,2,湯沢市,小野,0,,,51,40,21,10,6,19,4,10,37
052070790,2,湯沢市,皆瀬,0,,,451,395,200,79,75,195,44,123,348
052070800,2,湯沢市,皆瀬,0,,,195,155,76,27,21,79,11,38,154
052070810,2,湯沢市,字中川原,2,0520,,X,X,X,X,X,X,X,X,X
05209,1,鹿角市,,0,,,11463,8368,5513,2194,2067,2855,925,2467,7473
052090010,2,鹿角市,花輪,0,,,4017,2714,2036,830,793,678,313,806,2311
05209001000,3,鹿角市,花輪字荒田,0,,,2500,1667,1275,545,515,392,202,507,1361
05209001001,3,鹿角市,花輪字下中島,0,,,1517,1047,761,285,278,286,111,299,950
052090020,2,鹿角市,花輪,0,,,1385,1112,650,220,261,462,147,358,897
052090030,2,鹿角市,尾去沢,0,,,1074,745,544,207,173,201,64,207,714
052090040,2,鹿角市,八幡平,0,,,861,677,352,158,119,325,74,187,662
052090050,2,鹿角市,八幡平,0,,,437,381,171,63,69,210,30,102,354
052090060,2,鹿角市,十和田錦木,0,,,482,379,231,90,95,148,53,132,312
052090070,2,鹿角市,十和田末広,0,,,276,222,111,50,33,111,17,50,237
052090080,2,鹿角市,十和田毛馬内,0,,,1126,810,577,224,235,233,94,258,691
052090090,2,鹿角市,十和田瀬田石,0,,,101,89,57,23,21,32,6,23,80
052090100,2,鹿角市,十和田岡田,0,,,182,144,88,33,35,56,24,53,125
052090110,2,鹿角市,十和田山根,0,,,119,91,43,18,12,48,9,30,103
052090120,2,鹿角市,十和田大湯,0,,,1174,810,543,236,185,267,76,211,816
052090130,2,鹿角市,十和田草木,0,,,229,194,110,42,36,84,18,50,171
05210,1,由利本荘市,,0,,,28232,20675,13738,5016,5839,6937,2303,6358,16356
052100010,2,由利本荘市,美倉町,0,,,51,37,24,8,7,13,5,13,36
052100020,2,由利本荘市,東町,0,,,122,74,61,23,31,13,8,26,47
052100030,2,由利本荘市,谷地町,0,,,70,42,33,18,8,9,2,7,43
052100040,2,由利本荘市,花畑町,0,,,132,84,57,22,26,27,11,25,69
05210004001,3,由利本荘市,花畑町１丁目,1,,004005,44,32,19,7,7,13,2,8,30
05210004002,3,由利本荘市,花畑町２丁目,0,,,48,28,22,11,9,6,8,10,20
05210004003,3,由利本荘市,花畑町３丁目,0,,,17,15,10,2,7,5,1,5,10
05210004004,3,由利本荘市,花畑町４丁目,0,,,23,9,6,2,3,3,-,2,9
05210004005,3,由利本荘市,花畑町,2,004001,,X,X,X,X,X,X,X,X,X
052100050,2,由利本荘市,赤沼町,0,,,72,44,31,13,14,13,6,22,25
052100060,2,由利本荘市,本田仲町,0,,,183,94,72,25,25,22,6,24,83
052100070,2,由利本荘市,桜小路,0,,,75,42,36,15,10,6,3,9,41
052100080,2,由利本荘市,表尾崎町,0,,,125,71,60,23,25,11,9,21,63
052100090,2,由利本荘市,裏尾崎町,0,,,64,45,36,13,12,9,2,12,39
052100100,2,由利本荘市,中竪町,0,,,59,30,21,7,7,9,1,7,32
052100110,2,由利本荘市,谷山小路,0,,,58,29,18,9,3,11,1,8,34
052100150,2,由利本荘市,桶屋町,0,,,23,11,5,1,2,6,-,1,12
052100160,2,由利本荘市,鍛冶町,0,,,9,6,6,3,1,-,-,-,7
052100170,2,由利本荘市,日役町,0,,,54,39,21,8,6,18,1,6,42
052100180,2,由利本荘市,後町,0,,,65,43,23,10,7,20,5,9,47
052100190,2,由利本荘市,猟師町,0,,,25,19,11,5,5,8,1,4,21
052100200,2,由利本荘市,大町,0,,,8,8,7,4,1,1,-,-,8
052100210,2,由利本荘市,中町,0,,,27,22,18,7,7,4,2,7,17
052100220,2,由利本荘市,肴町,0,,,37,25,15,6,5,10,2,5,27
052100230,2,由利本荘市,田町,0,,,73,52,35,13,15,17,2,13,53
052100240,2,由利本荘市,和泉町,0,,,33,22,17,8,8,5,2,4,25
052100250,2,由利本荘市,古雪町,0,,,87,66,54,20,25,12,13,22,53
052100260,2,由利本荘市,観音町,0,,,25,16,11,3,4,5,1,4,20
052100270,2,由利本荘市,片町,0,,,12,11,7,3,-,4,-,3,9
052100280,2,由利本荘市,浜ノ町,0,,,24,21,15,6,8,6,3,8,11
052100290,2,由利本荘市,町丁字コード0290の計,0,,,5704,3602,2915,1037,1323,687,474,1296,2427
05210029001,3,由利本荘市,赤沼下,0,,,255,164,144,54,80,20,13,71,68
05210029002,3,由利本荘市,出戸町字赤沼下道,0,,,187,80,64,26,30,16,11,28,50
05210029003,3,由利本荘市,八幡下,0,,,163,93,78,37,29,15,19,32,51
05210029004,3,由利本荘市,岩淵下,0,,,87,30,21,7,9,9,3,11,27
05210029005,3,由利本荘市,円正脇,0,,,8,7,5,1,3,2,1,3,4
05210029006,3,由利本荘市,西梵天,1,,029007,222,138,105,35,42,33,15,46,109
05210029007,3,由利本荘市,寺後,2,029006,,X,X,X,X,X,X,X,X,X
05210029008,3,由利本荘市,松街道,0,,,24,14,7,4,1,7,-,6,11
05210029009,3,由利本荘市,中梵天,0,,,409,207,171,68,72,36,24,57,149
05210029010,3,由利本荘市,東梵天,0,,,504,342,311,80,145,31,70,162,140
05210029011,3,由利本荘市,一番堰,0,,,552,380,299,94,164,81,64,167,200
05210029012,3,由利本荘市,二番堰,0,,,466,262,216,70,104,46,36,105,166
05210029013,3,由利本荘市,上大野,0,,,13,9,7,4,3,2,-,3,10
05210029014,3,由利本荘市,下大野,0,,,113,78,65,16,39,13,10,39,26
05210029015,3,由利本荘市,出戸上野,0,,,13,11,10,1,7,1,4,5,2
05210029016,3,由利本荘市,尾崎,0,,,-,-,-,-,-,-,-,-,-
05210029018,3,由利本荘市,調練場,0,,,11,10,9,-,9,1,1,8,3
05210029019,3,由利本荘市,観音森,0,,,-,-,-,-,-,-,-,-,-
05210029020,3,由利本荘市,鶴沼,0,,,186,112,80,26,35,32,10,35,98
05210029021,3,由利本荘市,蟻山,0,,,17,14,12,2,9,2,1,6,5
05210029022,3,由利本荘市,新組町,0,,,67,40,32,13,10,8,3,7,37
05210029023,3,由利本荘市,砂糖畑,0,,,50,34,28,13,11,6,2,5,36
05210029024,3,由利本荘市,西小人町,1,,029027,112,71,51,17,26,20,8,23,57
05210029025,3,由利本荘市,小人町,0,,,350,214,167,73,55,47,20,58,215
05210029026,3,由利本荘市,小防ヶ沢,0,,,7,6,1,-,1,5,-,4,6
05210029027,3,由利本荘市,切通,2,029024,,X,X,X,X,X,X,X,X,X
05210029028,3,由利本荘市,大鍬町,1,,029029;029031,767,518,410,158,182,108,67,172,385
05210029029,3,由利本荘市,西大鍬町,2,029028,,X,X,X,X,X,X,X,X,X
05210029030,3,由利本荘市,船ヶ台,0,,,108,79,69,27,26,10,8,20,51
05210029031,3,由利本荘市,陣場岱,2,029028,,X,X,X,X,X,X,X,X,X
05210029032,3,由利本荘市,堤脇,0,,,9,4,3,2,1,1,-,2,6
05210029033,3,由利本荘市,大堤下,0,,,-,-,-,-,-,-,-,-,-
05210029034,3,由利本荘市,水林,1,,029039,263,192,155,66,60,37,20,50,139
05210029035,3,由利本荘市,砂子下,0,,,206,141,122,31,61,19,23,66,82
05210029036,3,由利本荘市,給人町,0,,,84,47,35,13,18,12,8,14,34
05210029037,3,由利本荘市,瓦谷地,0,,,34,25,12,9,3,13,1,6,24
05210029038,3,由利本荘市,井戸尻,0,,,78,58,41,15,19,17,6,18,47
