unit_id,month,feature,value,lower_bound,upper_bound,bound_exceeded
mura:Aomori:02202,2023-07,age_65_plus,53922.0,-11521.0,25807.0,upper
mura:Aomori:02203,2023-07,age_65_plus,69328.0,-11521.0,25807.0,upper
mura:Akita:05201,2023-08,age_65_plus,95949.0,-11521.0,25807.0,upper
mura:Akita:05203,2023-08,age_65_plus,33401.0,-11521.0,25807.0,upper
mura:Akita:05204,2023-08,age_65_plus,26998.0,-11521.0,25807.0,upper
mura:Akita:05210,2023-08,age_65_plus,27783.0,-11521.0,25807.0,upper
mura:Akita:05212,2023-08,age_65_plus,29871.0,-11521.0,25807.0,upper
mura:Aomori:02201,2023-08,age_65_plus,84787.0,-11521.0,25807.0,upper
mura:Aomori:02202,2023-08,age_65_plus,53922.0,-11521.0,25807.0,upper
mura:Aomori:02203,2023-08,age_65_plus,69328.0,-11521.0,25807.0,upper
mura:Akita:05201,2023-09,age_65_plus,95949.0,-11521.0,25807.0,upper
mura:Akita:05203,2023-09,age_65_plus,33401.0,-11521.0,25807.0,upper
mura:Akita:05204,2023-09,age_65_plus,26998.0,-11521.0,25807.0,upper
mura:Akita:05210,2023-09,age_65_plus,27783.0,-11521.0,25807.0,upper
mura:Akita:05212,2023-09,age_65_plus,29871.0,-11521.0,25807.0,upper
mura:Aomori:02201,2023-09,age_65_plus,84787.0,-11521.0,25807.0,upper
mura:Aomori:02202,2023-09,age_65_plus,53922.0,-11521.0,25807.0,upper
mura:Aomori:02203,2023-09,age_65_plus,69328.0,-11521.0,25807.0,upper
mura:Akita:05201,2023-10,age_65_plus,95949.0,-11521.0,25807.0,upper
mura:Akita:05203,2023-10,age_65_plus,33401.0,-11521.0,25807.0,upper
mura:Akita:05204,2023-10,age_65_plus,26998.0,-11521.0,25807.0,upper
mura:Akita:05210,2023-10,age_65_plus,27783.0,-11521.0,25807.0,upper
mura:Akita:05212,2023-10,age_65_plus,29871.0,-11521.0,25807.0,upper
mura:Aomori:02201,2023-10,age_65_plus,84787.0,-11521.0,25807.0,upper
mura:Aomori:02202,2023-10,age_65_plus,53922.0,-11521.0,25807.0,upper
mura:Aomori:02203,2023-10,age_65_plus,69328.0,-11521.0,25807.0,upper
mura:Akita:05201,2023-11,age_65_plus,95949.0,-11521.0,25807.0,upper
mura:Akita:05203,2023-11,age_65_plus,33401.0,-11521.0,25807.0,upper
mura:Akita:05204,2023-11,age_65_plus,26998.0,-11521.0,25807.0,upper
mura:Akita:05210,2023-11,age_65_plus,27783.0,-11521.0,25807.0,upper
mura:Akita:05212,2023-11,age_65_plus,29871.0,-11521.0,25807.0,upper
mura:Aomori:02201,2023-11,age_65_plus,84787.0,-11521.0,25807.0,upper
mura:Aomori:02202,2023-11,age_65_plus,53922.0,-11521.0,25807.0,upper
mura:Aomori:02203,2023-11,age_65_plus,69328.0,-11521.0,25807.0,upper
mura:Akita:05201,2023-12,age_65_plus,95949.0,-11521.0,25807.0,upper
mura:Akita:05203,2023-12,age_65_plus,33401.0,-11521.0,25807.0,upper
mura:Akita:05204,2023-12,age_65_plus,26998.0,-11521.0,25807.0,upper
mura:Akita:05210,2023-12,age_65_plus,27783.0,-11521.0,25807.0,upper
mura:Akita:05212,2023-12,age_65_plus,29871.0,-11521.0,25807.0,upper
mura:Aomori:02201,2023-12,age_65_plus,84787.0,-11521.0,25807.0,upper
mura:Aomori:02202,2023-12,age_65_plus,53922.0,-11521.0,25807.0,upper
mura:Aomori:02203,2023-12,age_65_plus,69328.0,-11521.0,25807.0,upper
mura:Akita:05201,2018-02,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2018-02,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2018-02,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2018-02,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2018-02,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2018-02,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02203,2018-02,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Aomori:02202,2018-02,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Akita:05201,2018-05,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2018-05,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2018-05,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2018-05,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2018-05,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2018-05,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2018-05,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2018-05,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2018-03,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2018-03,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2018-03,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2018-03,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2018-03,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2018-03,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2018-03,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2018-03,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2018-01,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2018-01,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2018-01,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2018-01,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2018-01,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2018-01,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2018-01,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2018-01,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05203,2018-04,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Aomori:02201,2018-04,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02203,2018-04,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Aomori:02202,2018-04,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Akita:05201,2018-04,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05204,2018-04,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2018-04,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2018-04,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Akita:05201,2018-06,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2018-06,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2018-06,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2018-06,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2018-06,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2018-06,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2018-06,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2018-06,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2018-08,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2018-08,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2018-08,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2018-08,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2018-08,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2018-08,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2018-08,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2018-08,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2018-07,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2018-07,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2018-07,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2018-07,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2018-07,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2018-07,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2018-07,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2018-07,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2018-09,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2018-09,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2018-09,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2018-09,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2018-09,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2018-09,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2018-09,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2018-09,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2018-10,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2018-10,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2018-10,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2018-10,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2018-10,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2018-10,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2018-10,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2018-10,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2018-11,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2018-11,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2018-11,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2018-11,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2018-11,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2018-11,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2018-11,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2018-11,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2018-12,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2018-12,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2018-12,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2018-12,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2018-12,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2018-12,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2018-12,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2018-12,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05204,2019-01,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05201,2019-01,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05212,2019-01,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Akita:05210,2019-01,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05203,2019-01,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Aomori:02202,2019-01,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02201,2019-01,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02203,2019-01,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2019-02,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2019-02,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2019-02,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2019-02,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2019-02,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2019-02,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2019-02,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2019-02,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2019-03,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2019-03,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2019-03,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2019-03,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2019-03,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2019-03,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2019-03,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2019-03,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2019-04,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2019-04,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2019-04,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2019-04,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2019-04,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2019-04,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2019-04,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2019-04,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2019-05,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2019-05,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2019-05,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2019-05,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2019-05,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2019-05,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2019-05,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2019-05,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2019-07,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2019-07,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2019-07,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2019-07,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2019-07,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2019-07,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2019-07,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2019-07,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2019-06,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2019-06,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2019-06,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2019-06,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2019-06,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2019-06,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2019-06,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2019-06,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2019-09,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2019-09,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2019-09,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2019-09,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2019-09,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2019-09,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2019-09,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2019-09,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2019-08,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2019-08,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2019-08,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2019-08,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2019-08,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2019-08,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2019-08,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2019-08,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2019-10,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2019-10,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2019-10,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2019-10,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2019-10,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2019-10,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2019-10,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2019-10,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2019-11,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2019-11,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2019-11,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2019-11,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2019-11,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2019-11,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2019-11,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2019-11,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2019-12,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2019-12,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2019-12,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2019-12,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2019-12,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2019-12,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2019-12,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2019-12,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2020-01,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2020-01,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2020-01,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2020-01,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2020-01,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2020-01,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2020-01,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2020-01,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2020-03,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2020-03,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2020-03,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2020-03,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2020-03,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2020-03,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2020-03,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2020-03,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2020-02,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2020-02,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2020-02,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2020-02,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2020-02,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2020-02,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2020-02,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2020-02,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2020-04,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2020-04,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2020-04,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2020-04,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2020-04,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2020-04,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2020-04,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2020-04,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2020-06,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2020-06,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2020-06,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2020-06,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2020-06,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2020-06,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2020-06,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2020-06,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05203,2020-05,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05210,2020-05,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2020-05,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Akita:05201,2020-05,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05204,2020-05,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Aomori:02201,2020-05,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02203,2020-05,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Aomori:02202,2020-05,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Akita:05203,2020-07,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Aomori:02203,2020-07,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Aomori:02201,2020-07,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2020-07,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Akita:05201,2020-07,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05204,2020-07,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2020-07,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2020-07,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Akita:05201,2020-08,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2020-08,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2020-08,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2020-08,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2020-08,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2020-08,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2020-08,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2020-08,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2020-09,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2020-09,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2020-09,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2020-09,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2020-09,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2020-09,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2020-09,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2020-09,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05203,2020-10,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05210,2020-10,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05201,2020-10,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05212,2020-10,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Akita:05204,2020-10,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Aomori:02201,2020-10,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2020-10,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2020-10,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Aomori:02202,2020-11,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02201,2020-11,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Akita:05204,2020-11,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05201,2020-11,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05212,2020-11,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Akita:05210,2020-11,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05203,2020-11,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Aomori:02203,2020-11,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2020-12,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2020-12,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2020-12,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2020-12,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2020-12,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2020-12,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2020-12,age_75_plus,27960.0,-6355.5,13864.5,upper
mura:Aomori:02203,2020-12,age_75_plus,34454.0,-6355.5,13864.5,upper
mura:Akita:05201,2021-01,age_75_plus,48525.0,-6355.5,13864.5,upper
mura:Akita:05203,2021-01,age_75_plus,17883.0,-6355.5,13864.5,upper
mura:Akita:05204,2021-01,age_75_plus,14851.0,-6355.5,13864.5,upper
mura:Akita:05210,2021-01,age_75_plus,14516.0,-6355.5,13864.5,upper
mura:Akita:05212,2021-01,age_75_plus,16022.0,-6355.5,13864.5,upper
mura:Aomori:02201,2021-01,age_75_plus,42083.0,-6355.5,13864.5,upper
mura:Aomori:02202,2021-01,age_75_plus,27960.0,-6355.5,13864.5,upper
