,unit_id,pref_name,NDBI_slope,viirs_mean_slope,S2_NDBI_contrast_slope,NDVI_cv,NDVI_seasonal_amp,NDBI_seasonal_amp,S2_NDBI_contrast_mean,S2_NDBI_entropy_mean,elderly_ratio,aging_index,household_size,pop_total
20,aza:Akita:05201004001,Akita,0.34001619242821707,-2.0303565919554756,1.6554233278342356,-0.023779395368603823,-0.7953375177107294,-0.3293477811272527,1.0513576067264692,0.26288358616555224,-1.0423111772206997,-0.24592031220819022,-1.0174376889235235,1.2991186188423087
21,aza:Akita:05201004002,Akita,0.3349520278998709,-2.0435473316260886,1.4778653235173376,-0.024206634152361652,-0.7745483226345024,-0.2987796037779198,0.3385944160270236,-0.17877191375204973,-0.9027148468810764,-0.4915659827676629,-0.7993976895473959,2.0823725975604708
22,aza:Akita:05201004003,Akita,0.3375788939921146,-2.0609888828197582,1.4977823362314748,-0.023996395970029807,-0.784374182006968,-0.3124857518162663,0.7754329345760639,-0.33522122272108834,-0.7902526781173893,-0.40733206793752014,-0.7386048488221741,0.07136804993777235
23,aza:Akita:05201004004,Akita,0.33403127071289895,-2.22760346150391,1.2307208576438944,-0.02430837990989576,-0.7677234646467304,-0.28623391432413087,0.17626581945479683,-0.6095201753908684,-1.276727443004502,-0.6028516649072738,-0.7115238855655774,1.9531356900646284
24,aza:Akita:05201005001,Akita,0.31821591197196764,-0.5908734818799474,0.24152409902942407,-0.025024678936188073,-0.7665194338492423,-0.3371596486720822,0.7647898226369714,0.44624558425596333,0.33463424067876696,-0.12423683691378842,-0.1922767773332731,-0.13227796834010158
25,aza:Akita:05201005002,Akita,0.3200122911896876,-0.4992204445483109,1.2310860127399437,-0.024826874771506732,-0.7790921775536661,-0.35956216012763503,0.4862107175718883,-0.5515652144518014,-0.7677536123629554,-0.4624547100084841,-0.4023404703504345,0.7567152490423319
26,aza:Akita:05201005003,Akita,0.33164813446426544,-1.8919293694673618,1.4304653633515723,-0.024141051577147212,-0.7980783516366695,-0.36397048755555955,1.149826240284653,0.33069380430364836,-0.40898714768453004,-0.45153933534096646,-0.3290968422700569,1.0641424285061931
27,aza:Akita:05201005004,Akita,0.3344104060251815,-3.190306659393886,1.7858734111400458,-0.023843283768763764,-0.81477142183903,-0.3925715460847271,1.409174938031634,0.23374530241913413,-0.8353154621140565,-0.49730054495609005,-0.5157861765928463,1.0151890557476118
28,aza:Akita:05201005005,Akita,0.336071379774229,-2.8618273530771074,1.5313159252504644,-0.023794496393383616,-0.8124662171463516,-0.3819009878803769,1.2963264903805891,0.5321787522654097,-0.3978080363903136,-0.2782564075568517,-0.8029146307463755,0.6783898536007836
29,aza:Akita:05201005006,Akita,0.33288483774480626,-1.9017976667137382,0.899594746468714,-0.024106804152385652,-0.7959728103425696,-0.3550406172280462,2.481217860381036,-1.318624649381592,-0.5593103104149987,0.023494897722382294,-0.7888204293467552,-0.024580555356890327
