KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T000849001,T000849002,T000849003,T000849004,T000849005,T000849006,T000849007,T000849008,T000849009,T000849010,T000849011,T000849012,T000849013,T000849014,T000849015,T000849016,T000849017,T000849018,T000849019,T000849020,T000849021,T000849022,T000849023,T000849024,T000849025,T000849026,T000849027,T000849028,T000849029,T000849030,T000849031,T000849032,T000849033,T000849034,T000849035,T000849036,T000849037,T000849038,T000849039,T000849040,T000849041,T000849042,T000849043,T000849044,T000849045,T000849046,T000849047,T000849048,T000849049,T000849050,T000849051,T000849052,T000849053,T000849054,T000849055,T000849056,T000849057,T000849058,T000849059,T000849060
05206046004,3,男鹿市,払戸字渡部,0,,,187,9,6,5,2,5,10,8,11,6,7,14,18,12,24,15,20,93,74,35,79,7,3,2,1,1,4,3,6,2,4,7,8,6,9,6,12,42,25,10,108,2,3,3,1,4,6,5,5,4,3,7,10,6,15,9,8,51,49,25
05206046005,3,男鹿市,払戸字渡部,0,,,151,7,6,7,3,2,4,10,9,8,4,5,14,18,16,13,20,77,54,25,76,5,4,3,2,2,3,4,6,4,2,-,6,8,11,5,12,37,27,11,75,2,2,4,1,-,1,6,3,4,2,5,8,10,5,8,8,40,27,14
05206046006,3,男鹿市,払戸字渡部,0,,,142,2,6,1,6,3,4,8,10,4,8,9,13,15,9,12,9,80,53,32,65,1,3,1,2,1,2,4,7,1,5,4,8,7,3,6,5,41,19,10,77,1,3,-,4,2,2,4,3,3,3,5,5,8,6,6,4,39,34,22
05206046007,3,男鹿市,払戸字小深見,0,,,108,1,1,4,4,2,3,4,6,5,5,4,13,15,11,8,6,61,41,22,51,-,-,2,3,1,2,2,4,3,2,2,9,7,4,3,2,35,14,7,57,1,1,2,1,1,1,2,2,2,3,2,4,8,7,5,4,26,27,15
05206046008,3,男鹿市,払戸字小深見,0,,,168,4,2,3,6,3,8,7,7,7,8,5,21,14,19,18,9,86,72,35,75,2,-,2,4,1,5,4,1,3,5,3,11,5,11,7,4,42,29,11,93,2,2,1,2,2,3,3,6,4,3,2,10,9,8,11,5,44,43,24
05206046009,3,男鹿市,払戸字横長根,0,,,525,18,21,28,34,20,18,22,37,43,45,38,30,52,43,26,67,339,118,49,260,10,13,15,18,12,10,12,15,20,22,21,16,26,17,9,38,172,49,23,265,8,8,13,16,8,8,10,22,23,23,17,14,26,26,17,29,167,69,26
05206046010,3,男鹿市,払戸字小深見,0,,,69,3,-,1,2,2,3,5,-,-,4,5,10,4,6,6,4,35,30,18,31,2,-,-,-,-,1,3,-,-,2,4,4,2,3,2,2,16,13,8,38,1,-,1,2,2,2,2,-,-,2,1,6,2,3,4,2,19,17,10
05206046011,3,男鹿市,払戸字小深見,0,,,163,5,3,5,2,4,4,8,7,6,2,7,12,20,20,13,13,72,78,45,73,1,2,4,2,2,2,3,4,4,1,4,4,12,6,8,7,38,28,14,90,4,1,1,-,2,2,5,3,2,1,3,8,8,14,5,6,34,50,31
052060470,2,男鹿市,野石,0,,,1629,21,43,41,38,38,40,64,71,80,117,135,150,177,174,138,105,910,614,302,805,10,30,12,23,20,27,35,40,42,64,64,77,95,83,68,52,487,266,115,824,11,13,29,15,18,13,29,31,38,53,71,73,82,91,70,53,423,348,187
05206047001,3,男鹿市,野石字五明光,0,,,168,-,5,7,4,5,3,5,9,9,7,15,20,14,21,13,12,91,65,31,84,-,4,5,3,3,1,3,5,5,3,6,7,9,9,7,9,45,30,14,84,-,1,2,1,2,2,2,4,4,4,9,13,5,12,6,3,46,35,17
05206047002,3,男鹿市,野石字柳原,0,,,96,2,3,2,5,3,6,5,1,6,7,8,12,8,7,7,7,61,28,14,43,-,2,-,3,2,4,2,1,3,3,4,7,4,2,3,2,33,8,3,53,2,1,2,2,1,2,3,-,3,4,4,5,4,5,4,5,28,20,11
05206047003,3,男鹿市,野石字石田川原,0,,,71,3,2,6,1,4,1,4,5,1,3,3,3,13,8,4,11,38,22,10,36,2,1,1,1,4,-,2,4,-,1,2,2,7,5,1,4,23,9,3,35,1,1,5,-,-,1,2,1,1,2,1,1,6,3,3,7,15,13,7
05206047004,3,男鹿市,野石字玉ノ池,0,,,109,3,2,5,7,2,3,1,3,10,10,8,6,6,14,12,10,56,43,17,50,1,2,1,3,1,2,-,2,3,7,3,4,3,5,7,4,28,18,6,59,2,-,4,4,1,1,1,1,7,3,5,2,3,9,5,6,28,25,11
05206047005,3,男鹿市,野石,0,,,17,-,1,2,-,-,-,1,1,1,-,-,1,6,1,1,3,10,4,2,8,-,1,-,-,-,-,-,-,1,-,-,-,3,1,1,1,4,3,1,9,-,-,2,-,-,-,1,1,-,-,-,1,3,-,-,2,6,1,1
05206047006,3,男鹿市,野石字天山,0,,,95,2,3,1,-,1,1,3,6,4,11,8,8,10,11,6,6,52,37,20,47,1,3,1,-,-,1,1,1,2,6,4,4,4,7,4,5,23,19,8,48,1,-,-,-,1,-,2,5,2,5,4,4,6,4,2,1,29,18,12
05206047007,3,男鹿市,野石字大場沢下,0,,,79,-,-,-,-,-,1,2,2,5,23,10,9,6,10,4,-,58,21,7,47,-,-,-,-,-,1,2,2,3,14,5,8,2,6,1,-,37,10,3,32,-,-,-,-,-,-,-,-,2,9,5,1,4,4,3,-,21,11,4
05206047008,3,男鹿市,野石字釜谷地,0,,,103,-,2,4,1,5,4,2,4,4,7,9,12,8,8,10,6,56,41,23,48,-,-,-,-,3,3,1,2,2,5,4,7,4,4,5,-,31,17,8,55,-,2,4,1,2,1,1,2,2,2,5,5,4,4,5,6,25,24,15
05206047009,3,男鹿市,野石字大場沢台,0,,,51,-,-,-,-,-,6,2,1,4,6,14,4,7,3,2,-,44,7,2,30,-,-,-,-,-,6,2,1,1,2,8,2,4,2,1,-,26,4,1,21,-,-,-,-,-,-,-,-,3,4,6,2,3,1,1,-,18,3,1
05206047010,3,男鹿市,野石字大場沢,0,,,123,2,2,1,4,2,3,7,7,5,4,7,11,16,16,9,5,66,52,27,53,-,-,-,2,-,2,4,3,3,2,2,6,9,8,2,-,33,20,10,70,2,2,1,2,2,1,3,4,2,2,5,5,7,8,7,5,33,32,17
05206047011,3,男鹿市,野石字芭蕉,0,,,128,1,4,1,-,4,-,5,5,8,6,11,16,13,17,16,6,68,54,21,66,1,2,-,-,2,-,3,4,5,4,6,5,8,7,12,3,37,26,7,62,-,2,1,-,2,-,2,1,3,2,5,11,5,10,4,3,31,28,14
05206047012,3,男鹿市,野石字宮沢,0,,,158,-,4,-,7,7,7,3,8,3,8,16,15,18,13,8,4,92,62,41,78,-,3,-,5,4,4,3,4,2,3,8,7,8,8,4,3,48,27,15,80,-,1,-,2,3,3,-,4,1,5,8,8,10,5,4,1,44,35,26
05206047013,3,男鹿市,野石字屋布前,0,,,178,5,8,11,7,1,2,16,9,8,12,7,12,20,18,20,24,94,60,22,85,3,7,4,4,-,1,7,4,5,7,3,5,11,7,9,14,47,24,8,93,2,1,7,3,1,1,9,5,3,5,4,7,9,11,11,10,47,36,14
05206047014,3,男鹿市,野石字赤坂,0,,,152,3,6,1,2,2,1,4,4,10,12,15,12,13,15,21,10,75,67,31,81,2,4,-,2,1,-,3,3,6,7,8,9,8,7,9,6,47,28,12,71,1,2,1,-,1,1,1,1,4,5,7,3,5,8,12,4,28,39,19
05206047015,3,男鹿市,野石字申川,0,,,66,-,-,-,-,-,2,2,4,2,1,2,6,9,10,3,-,28,38,25,34,-,-,-,-,-,2,2,3,1,-,1,3,5,4,1,-,17,17,12,32,-,-,-,-,-,-,-,1,1,1,1,3,4,6,2,-,11,21,13
05206047016,3,男鹿市,野石,0,,,35,-,1,-,-,2,-,2,2,-,-,2,3,10,2,2,1,21,13,9,15,-,1,-,-,-,-,-,1,-,-,-,1,6,1,1,1,8,6,4,20,-,-,-,-,2,-,2,1,-,-,2,2,4,1,1,-,13,7,5
052060480,2,男鹿市,福米沢,0,,,375,4,3,7,17,8,6,12,17,19,20,25,31,34,50,24,14,189,172,98,171,1,1,4,10,3,3,6,12,6,11,14,17,12,24,15,6,94,71,32,204,3,2,3,7,5,3,6,5,13,9,11,14,22,26,9,8,95,101,66
05206048001,3,男鹿市,福米沢字土花,0,,,82,1,-,3,4,-,-,3,3,4,6,4,8,7,14,5,4,39,39,20,35,-,-,3,1,-,-,1,3,1,3,2,4,3,6,5,3,18,14,3,47,1,-,-,3,-,-,2,-,3,3,2,4,4,8,-,1,21,25,17
05206048002,3,男鹿市,福米沢字福米,0,,,150,2,2,-,7,4,5,4,2,9,11,13,11,12,19,11,4,78,68,38,70,1,1,-,5,2,3,1,2,2,7,8,6,5,9,5,2,41,27,13,80,1,1,-,2,2,2,3,-,7,4,5,5,7,10,6,2,37,41,25
05206048003,3,男鹿市,福米沢字福米,0,,,143,1,1,4,6,4,1,5,12,6,3,8,12,15,17,8,6,72,65,40,66,-,-,1,4,1,-,4,7,3,1,4,7,4,9,5,1,35,30,16,77,1,1,3,2,3,1,1,5,3,2,4,5,11,8,3,5,37,35,24
052060490,2,男鹿市,本内,0,,,120,-,2,2,9,2,2,5,3,7,6,8,9,9,14,18,4,60,55,23,64,-,2,1,7,2,-,1,3,2,5,5,4,4,5,10,3,33,28,13,56,-,-,1,2,-,2,4,-,5,1,3,5,5,9,8,1,27,27,10
052060500,2,男鹿市,松木沢,0,,,85,4,2,4,2,1,2,7,5,4,3,6,4,6,17,5,10,40,35,13,41,2,1,1,-,1,2,3,3,3,2,3,2,3,7,2,4,22,15,6,44,2,1,3,2,-,-,4,2,1,1,3,2,3,10,3,6,18,20,7
052060510,2,男鹿市,鵜木,0,,,431,8,14,16,14,6,10,13,25,21,23,19,29,54,43,33,38,214,179,103,205,5,7,10,4,1,7,7,13,13,10,11,15,20,24,14,22,101,82,44,226,3,7,6,10,5,3,6,12,8,13,8,14,34,19,19,16,113,97,59
05206051001,3,男鹿市,鵜木字松木沢境,0,,,66,-,4,3,1,-,-,1,2,6,4,1,3,6,9,8,7,24,35,18,38,-,4,2,-,-,-,-,2,4,2,1,2,3,5,4,6,14,18,9,28,-,-,1,1,-,-,1,-,2,2,-,1,3,4,4,1,10,17,9
05206051002,3,男鹿市,鵜木字大関,0,,,110,2,2,2,5,1,2,6,4,2,7,6,6,13,13,10,6,52,52,29,54,2,-,2,1,-,2,4,3,-,4,4,3,5,5,5,4,26,24,14,56,-,2,-,4,1,-,2,1,2,3,2,3,8,8,5,2,26,28,15
05206051003,3,男鹿市,鵜木字鵜木,0,,,126,2,2,3,5,2,4,5,4,6,8,8,7,16,9,11,7,65,54,34,54,2,-,2,2,1,2,3,2,3,2,5,3,5,7,4,4,28,22,11,72,-,2,1,3,1,2,2,2,3,6,3,4,11,2,7,3,37,32,23
05206051004,3,男鹿市,鵜木字角間境,0,,,129,4,6,8,3,3,4,1,15,7,4,4,13,19,12,4,18,73,38,22,59,1,3,4,1,-,3,-,6,6,2,1,7,7,7,1,8,33,18,10,70,3,3,4,2,3,1,1,9,1,2,3,6,12,5,3,10,40,20,12
05207,1,湯沢市,,0,,,46613,1241,1446,1820,1814,1142,1529,1988,2361,2687,2659,3165,3830,4228,3887,3220,4507,25403,16650,9543,22132,664,749,981,906,581,794,1056,1237,1326,1337,1605,1931,2100,1859,1450,2394,12873,6831,3522,24481,577,697,839,908,561,735,932,1124,1361,1322,1560,1899,2128,2028,1770,2113,12530,9819,6021
052070010,2,湯沢市,大工町,0,,,359,5,14,16,9,7,3,10,16,21,23,17,22,35,37,43,35,163,161,81,167,4,9,9,4,2,2,4,10,11,11,10,10,19,17,14,22,83,62,31,192,1,5,7,5,5,1,6,6,10,12,7,12,16,20,29,13,80,99,50
052070020,2,湯沢市,湯ノ原,0,,,464,2,6,14,30,11,15,15,16,17,29,28,35,35,45,40,22,231,211,126,204,1,2,8,7,7,11,4,10,7,16,13,18,12,23,16,11,105,88,49,260,1,4,6,23,4,4,11,6,10,13,15,17,23,22,24,11,126,123,77
05207002001,3,湯沢市,湯ノ原１丁目,0,,,254,-,3,9,16,8,6,5,12,10,14,16,18,22,29,24,12,127,115,62,111,-,-,5,3,5,4,2,7,3,7,10,11,7,16,10,5,59,47,21,143,-,3,4,13,3,2,3,5,7,7,6,7,15,13,14,7,68,68,41
05207002002,3,湯沢市,湯ノ原２丁目,0,,,210,2,3,5,14,3,9,10,4,7,15,12,17,13,16,16,10,104,96,64,93,1,2,3,4,2,7,2,3,4,9,3,7,5,7,6,6,46,41,28,117,1,1,2,10,1,2,8,1,3,6,9,10,8,9,10,4,58,55,36
052070030,2,湯沢市,佐竹町,0,,,281,4,8,4,14,14,4,5,13,16,11,20,20,18,29,27,16,135,129,73,131,3,3,4,5,7,1,2,8,7,5,11,14,9,11,12,10,69,52,29,150,1,5,-,9,7,3,3,5,9,6,9,6,9,18,15,6,66,77,44
052070040,2,湯沢市,裏門,0,,,340,5,4,5,16,4,7,6,10,11,18,27,28,26,27,19,14,153,173,127,137,4,3,3,7,2,4,4,3,6,8,15,14,13,11,7,10,76,51,33,203,1,1,2,9,2,3,2,7,5,10,12,14,13,16,12,4,77,122,94
05207004001,3,湯沢市,裏門１丁目,0,,,136,3,1,2,5,3,-,1,3,4,6,3,5,11,12,9,6,41,89,68,46,3,-,1,2,2,-,1,2,1,4,2,2,6,6,3,4,22,20,11,90,-,1,1,3,1,-,-,1,3,2,1,3,5,6,6,2,19,69,57
05207004002,3,湯沢市,裏門２丁目,0,,,127,2,2,2,8,-,5,3,4,5,10,11,16,11,4,7,6,73,48,37,55,1,2,2,3,-,3,1,-,3,3,6,9,6,1,2,5,34,16,13,72,1,-,-,5,-,2,2,4,2,7,5,7,5,3,5,1,39,32,24
05207004003,3,湯沢市,裏門３丁目,1,,0050,77,-,1,1,3,1,2,2,3,2,2,13,7,4,11,3,2,39,36,22,36,-,1,-,2,-,1,2,1,2,1,7,3,1,4,2,1,20,15,9,41,-,-,1,1,1,1,-,2,-,1,6,4,3,7,1,1,19,21,13
052070050,2,湯沢市,字赤土,2,004003,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
052070060,2,湯沢市,岩崎,0,,,1497,53,58,62,62,44,53,65,85,92,82,125,139,121,114,97,173,868,453,242,724,28,30,33,37,24,24,32,42,45,39,68,68,69,60,37,91,448,183,86,773,25,28,29,25,20,29,33,43,47,43,57,71,52,54,60,82,420,270,156
052070070,2,湯沢市,成沢,0,,,501,16,24,29,19,15,15,21,22,51,42,35,43,31,36,29,69,294,138,73,250,10,13,17,9,9,9,11,11,26,20,19,20,19,14,12,40,153,57,31,251,6,11,12,10,6,6,10,11,25,22,16,23,12,22,17,29,141,81,42
052070080,2,湯沢市,杉沢,0,,,1219,59,62,69,53,27,48,74,85,104,73,83,96,91,79,60,190,734,287,148,582,35,29,34,23,13,25,40,44,52,34,41,51,42,38,33,98,365,114,43,637,24,33,35,30,14,23,34,41,52,39,42,45,49,41,27,92,369,173,105
052070090,2,湯沢市,杉沢新所,0,,,462,16,22,20,19,8,18,25,29,27,31,19,30,41,49,42,58,247,157,66,233,7,13,16,10,3,11,14,17,10,15,7,13,17,28,24,36,117,80,28,229,9,9,4,9,5,7,11,12,17,16,12,17,24,21,18,22,130,77,38
052070100,2,湯沢市,字山谷,0,,,295,3,4,8,15,9,6,5,11,8,27,25,29,28,26,28,15,163,117,63,139,3,3,1,6,5,1,2,7,2,15,12,16,16,13,9,7,82,50,28,156,-,1,7,9,4,5,3,4,6,12,13,13,12,13,19,8,81,67,35
052070110,2,湯沢市,表町,0,,,607,13,15,11,23,13,14,19,21,30,37,26,43,57,55,59,39,283,282,168,274,8,9,5,11,7,7,6,12,16,19,11,23,26,22,19,22,138,112,71,333,5,6,6,12,6,7,13,9,14,18,15,20,31,33,40,17,145,170,97
05207011001,3,湯沢市,表町１丁目,0,,,110,3,2,3,7,2,2,3,4,5,9,7,8,8,6,7,8,55,47,34,49,3,2,1,4,-,1,-,3,2,4,4,3,5,2,2,6,26,17,13,61,-,-,2,3,2,1,3,1,3,5,3,5,3,4,5,2,29,30,21
05207011002,3,湯沢市,表町２丁目,0,,,141,-,1,2,4,3,4,4,6,3,8,5,12,20,14,14,3,69,69,41,63,-,-,1,2,1,1,2,4,2,3,3,5,8,9,6,1,31,31,16,78,-,1,1,2,2,3,2,2,1,5,2,7,12,5,8,2,38,38,25
05207011003,3,湯沢市,表町３丁目,0,,,105,-,4,2,5,1,1,2,4,3,10,5,4,9,11,16,6,44,55,28,48,-,4,1,3,1,-,1,-,1,7,1,3,4,6,4,5,21,22,12,57,-,-,1,2,-,1,1,4,2,3,4,1,5,5,12,1,23,33,16
05207011004,3,湯沢市,表町４丁目,0,,,251,10,8,4,7,7,7,10,7,19,10,9,19,20,24,22,22,115,111,65,114,5,3,2,2,5,5,3,5,11,5,3,12,9,5,7,10,60,42,30,137,5,5,2,5,2,2,7,2,8,5,6,7,11,19,15,12,55,69,35
052070120,2,湯沢市,柳町,0,,,169,3,5,6,6,1,3,6,4,11,11,11,17,21,24,14,14,91,64,26,88,2,5,2,5,-,2,6,3,6,5,5,7,10,14,8,9,49,30,8,81,1,-,4,1,1,1,-,1,5,6,6,10,11,10,6,5,42,34,18
05207012001,3,湯沢市,柳町１丁目,0,,,79,2,2,6,1,-,1,5,3,6,8,3,5,14,11,6,10,46,23,6,39,1,2,2,-,-,-,5,2,4,4,1,1,7,6,3,5,24,10,1,40,1,-,4,1,-,1,-,1,2,4,2,4,7,5,3,5,22,13,5
05207012002,3,湯沢市,柳町２丁目,0,,,90,1,3,-,5,1,2,1,1,5,3,8,12,7,13,8,4,45,41,20,49,1,3,-,5,-,2,1,1,2,1,4,6,3,8,5,4,25,20,7,41,-,-,-,-,1,-,-,-,3,2,4,6,4,5,3,-,20,21,13
052070130,2,湯沢市,北荒町,0,,,86,3,1,1,2,-,3,5,2,2,4,4,9,21,9,1,5,52,29,19,44,2,-,1,1,-,1,3,1,2,1,3,2,12,6,-,3,26,15,9,42,1,1,-,1,-,2,2,1,-,3,1,7,9,3,1,2,26,14,10
052070140,2,湯沢市,大町,0,,,130,1,3,7,10,5,6,14,6,7,13,5,11,9,5,9,11,86,33,19,61,1,3,5,3,2,1,8,2,2,8,2,6,5,2,2,9,39,13,9,69,-,-,2,7,3,5,6,4,5,5,3,5,4,3,7,2,47,20,10
05207014001,3,湯沢市,大町１丁目,0,,,85,-,2,7,4,3,3,9,2,6,9,1,6,7,4,7,9,50,26,15,44,-,2,5,1,1,1,5,1,1,7,-,4,5,2,1,7,26,11,8,41,-,-,2,3,2,2,4,1,5,2,1,2,2,2,6,2,24,15,7
05207014002,3,湯沢市,大町２丁目,0,,,45,1,1,-,6,2,3,5,4,1,4,4,5,2,1,2,2,36,7,4,17,1,1,-,2,1,-,3,1,1,1,2,2,-,-,1,2,13,2,1,28,-,-,-,4,1,3,2,3,-,3,2,3,2,1,1,-,23,5,3
052070150,2,湯沢市,西新町,0,,,446,12,18,12,13,16,19,21,23,37,26,30,32,40,45,32,42,257,143,66,200,5,9,7,8,9,10,8,14,15,11,14,14,19,15,15,21,122,54,24,246,7,9,5,5,7,9,13,9,22,15,16,18,21,30,17,21,135,89,42
052070160,2,湯沢市,材木町,0,,,185,7,5,3,3,2,5,10,11,5,10,14,15,16,13,19,15,91,79,47,89,4,4,3,1,1,3,5,4,3,4,7,10,8,7,7,11,46,32,18,96,3,1,-,2,1,2,5,7,2,6,7,5,8,6,12,4,45,47,29
05207016001,3,湯沢市,材木町１丁目,0,,,131,4,1,1,3,2,4,6,3,3,7,14,13,13,10,12,6,68,57,35,65,3,1,1,1,1,3,2,1,1,3,7,9,7,5,5,5,35,25,15,66,1,-,-,2,1,1,4,2,2,4,7,4,6,5,7,1,33,32,20
05207016002,3,湯沢市,材木町２丁目,0,,,54,3,4,2,-,-,1,4,8,2,3,-,2,3,3,7,9,23,22,12,24,1,3,2,-,-,-,3,3,2,1,-,1,1,2,2,6,11,7,3,30,2,1,-,-,-,1,1,5,-,2,-,1,2,1,5,3,12,15,9
052070170,2,湯沢市,字内舘町,0,,,133,5,3,8,4,1,1,8,3,9,4,5,10,9,11,10,16,54,63,42,54,-,2,6,2,-,1,5,-,5,3,2,6,1,6,4,8,25,21,11,79,5,1,2,2,1,-,3,3,4,1,3,4,8,5,6,8,29,42,31
052070180,2,湯沢市,古館町,0,,,167,5,3,5,7,3,6,12,14,7,8,13,12,17,13,11,13,99,54,30,83,3,1,2,4,2,6,4,7,4,4,8,3,8,7,5,6,50,26,14,84,2,2,3,3,1,-,8,7,3,4,5,9,9,6,6,7,49,28,16
052070190,2,湯沢市,前森,0,,,872,18,19,31,18,17,25,38,44,37,50,47,78,89,83,65,68,443,361,213,390,8,13,19,10,6,11,19,28,18,18,22,44,35,39,21,40,211,139,79,482,10,6,12,8,11,14,19,16,19,32,25,34,54,44,44,28,232,222,134
05207019001,3,湯沢市,前森１丁目,0,,,65,1,-,2,1,1,1,3,4,3,7,5,3,6,11,3,3,34,28,14,30,-,-,1,-,1,-,3,2,1,3,3,3,1,6,2,1,17,12,4,35,1,-,1,1,-,1,-,2,2,4,2,-,5,5,1,2,17,16,10
05207019002,3,湯沢市,前森２丁目,0,,,190,3,4,10,5,4,5,9,10,6,10,9,19,21,13,7,17,98,75,55,81,2,3,4,4,2,2,4,8,1,3,5,11,8,5,2,9,48,24,17,109,1,1,6,1,2,3,5,2,5,7,4,8,13,8,5,8,50,51,38
05207019003,3,湯沢市,前森３丁目,0,,,331,5,7,16,6,6,8,9,16,19,18,20,29,30,35,30,28,161,142,77,140,-,5,11,2,2,4,3,9,10,4,9,13,13,15,11,16,69,55,29,191,5,2,5,4,4,4,6,7,9,14,11,16,17,20,19,12,92,87,48
05207019004,3,湯沢市,前森４丁目,0,,,286,9,8,3,6,6,11,17,14,9,15,13,27,32,24,25,20,150,116,67,139,6,5,3,4,1,5,9,9,6,8,5,17,13,13,6,14,77,48,29,147,3,3,-,2,5,6,8,5,3,7,8,10,19,11,19,6,73,68,38
052070200,2,湯沢市,桜通り,0,,,155,2,3,6,8,3,4,3,4,14,15,13,11,9,19,13,11,84,60,28,65,2,1,2,4,2,1,1,1,7,8,5,5,6,5,6,5,40,20,9,90,-,2,4,4,1,3,2,3,7,7,8,6,3,14,7,6,44,40,19
052070210,2,湯沢市,田町,0,,,469,7,12,17,16,11,12,15,10,32,24,35,31,36,27,40,36,222,209,142,217,4,7,9,9,8,6,9,6,15,12,21,13,18,11,17,20,117,78,50,252,3,5,8,7,3,6,6,4,17,12,14,18,18,16,23,16,105,131,92
05207021001,3,湯沢市,田町１丁目,0,,,107,-,2,7,5,5,4,2,2,9,6,8,10,5,6,7,9,56,41,28,52,-,1,4,2,4,2,2,1,4,4,6,4,2,1,3,5,31,15,11,55,-,1,3,3,1,2,-,1,5,2,2,6,3,5,4,4,25,26,17
05207021002,3,湯沢市,田町２丁目,0,,,362,7,10,10,11,6,8,13,8,23,18,27,21,31,21,33,27,166,168,114,165,4,6,5,7,4,4,7,5,11,8,15,9,16,10,14,15,86,63,39,197,3,4,5,4,2,4,6,3,12,10,12,12,15,11,19,12,80,105,75
052070220,2,湯沢市,千石町,0,,,719,24,21,31,34,28,30,34,47,40,57,49,58,52,44,54,76,429,211,113,323,11,9,20,15,14,14,10,27,19,27,24,30,24,17,20,40,204,77,40,396,13,12,11,19,14,16,24,20,21,30,25,28,28,27,34,36,225,134,73
05207022001,3,湯沢市,千石町１丁目,0,,,222,4,4,7,9,7,9,7,12,9,12,15,15,19,21,18,15,114,93,54,92,3,1,5,6,5,6,1,8,5,1,7,7,6,7,8,9,52,31,16,130,1,3,2,3,2,3,6,4,4,11,8,8,13,14,10,6,62,62,38
05207022002,3,湯沢市,千石町２丁目,0,,,139,2,2,6,6,3,6,7,8,6,13,13,11,11,10,12,10,84,45,23,73,1,2,4,3,1,2,3,7,2,8,8,6,6,3,6,7,46,20,11,66,1,-,2,3,2,4,4,1,4,5,5,5,5,7,6,3,38,25,12
05207022003,3,湯沢市,千石町３丁目,0,,,316,17,14,18,19,16,14,19,24,23,30,18,28,19,10,21,49,210,54,23,140,7,5,11,6,7,6,6,10,11,17,7,16,11,6,5,23,97,18,7,176,10,9,7,13,9,8,13,14,12,13,11,12,8,4,16,26,113,36,16
05207022004,3,湯沢市,千石町４丁目,0,,,42,1,1,-,-,2,1,1,3,2,2,3,4,3,3,3,2,21,19,13,18,-,1,-,-,1,-,-,2,1,1,2,1,1,1,1,1,9,8,6,24,1,-,-,-,1,1,1,1,1,1,1,3,2,2,2,1,12,11,7
052070230,2,湯沢市,御囲地町,0,,,145,3,8,6,6,3,6,4,4,4,9,10,11,18,8,12,17,75,53,33,61,1,6,3,3,1,3,2,1,2,5,3,5,9,2,4,10,34,17,11,84,2,2,3,3,2,3,2,3,2,4,7,6,9,6,8,7,41,36,22
052070240,2,湯沢市,吹張,0,,,162,1,1,4,5,6,2,10,4,6,16,9,12,11,20,11,6,81,75,44,79,-,-,4,3,3,1,6,2,5,6,4,6,5,11,6,4,41,34,17,83,1,1,-,2,3,1,4,2,1,10,5,6,6,9,5,2,40,41,27
05207024001,3,湯沢市,吹張１丁目,0,,,95,1,1,2,2,4,1,10,1,6,9,7,3,8,12,6,4,51,40,22,47,-,-,2,1,2,-,6,-,5,3,4,1,3,7,4,2,25,20,9,48,1,1,-,1,2,1,4,1,1,6,3,2,5,5,2,2,26,20,13
05207024002,3,湯沢市,吹張２丁目,0,,,67,-,-,2,3,2,1,-,3,-,7,2,9,3,8,5,2,30,35,22,32,-,-,2,2,1,1,-,2,-,3,-,5,2,4,2,2,16,14,8,35,-,-,-,1,1,-,-,1,-,4,2,4,1,4,3,-,14,21,14
052070250,2,湯沢市,内町,0,,,198,3,4,5,4,5,5,5,6,8,8,11,17,24,13,23,12,93,93,57,89,1,1,3,1,5,1,3,5,5,2,3,10,10,6,10,5,45,39,23,109,2,3,2,3,-,4,2,1,3,6,8,7,14,7,13,7,48,54,34
052070260,2,湯沢市,字荒町,0,,,100,2,3,2,4,1,3,5,7,9,5,5,9,9,10,12,7,57,36,14,39,2,-,2,2,-,-,2,4,5,3,1,4,2,3,4,4,23,12,5,61,-,3,-,2,1,3,3,3,4,2,4,5,7,7,8,3,34,24,9
052070270,2,湯沢市,字両神,0,,,626,36,39,34,22,28,19,46,49,63,39,43,46,40,41,32,109,395,122,49,282,15,18,17,6,9,6,26,21,31,20,21,22,20,14,18,50,182,50,18,344,21,21,17,16,19,13,20,28,32,19,22,24,20,27,14,59,213,72,31
052070281,2,湯沢市,元清水,0,,,594,17,14,31,34,22,23,33,38,41,48,37,62,28,38,33,62,366,165,94,261,9,7,10,13,11,9,17,14,22,26,17,29,15,16,13,26,173,61,32,333,8,7,21,21,11,14,16,24,19,22,20,33,13,22,20,36,193,104,62
05207028101,3,湯沢市,元清水１丁目,0,,,226,8,8,13,12,9,11,15,17,19,11,11,26,10,18,10,29,141,56,28,106,4,6,4,6,4,4,9,6,10,7,5,14,3,11,2,14,68,24,11,120,4,2,9,6,5,7,6,11,9,4,6,12,7,7,8,15,73,32,17
05207028102,3,湯沢市,元清水２丁目,0,,,188,4,4,8,13,8,4,6,11,11,24,14,21,6,10,12,16,118,54,32,75,1,1,3,4,4,1,2,5,5,12,6,11,3,2,5,5,53,17,10,113,3,3,5,9,4,3,4,6,6,12,8,10,3,8,7,11,65,37,22
